source,Ensembl_Gene_ID,default_panel
Jamin 2021,ENSG00000133816,False
Jamin 2021,ENSG00000133962,False
Jamin 2021,ENSG00000134046,False
Jamin 2021,ENSG00000134160,False
Jamin 2021,ENSG00000134215,False
Jamin 2021,ENSG00000134758,False
Jamin 2021,ENSG00000135119,False
Jamin 2021,ENSG00000135314,False
Jamin 2021,ENSG00000135334,False
Jamin 2021,ENSG00000135338,False
Jamin 2021,ENSG00000135824,False
Jamin 2021,ENSG00000135829,False
Jamin 2021,ENSG00000136014,False
Jamin 2021,ENSG00000136231,False
Jamin 2021,ENSG00000136603,False
Jamin 2021,ENSG00000137090,True
Jamin 2021,ENSG00000137770,False
Jamin 2021,ENSG00000137812,False
Jamin 2021,ENSG00000138115,False
Jamin 2021,ENSG00000138380,False
Jamin 2021,ENSG00000138400,False
Jamin 2021,ENSG00000138587,False
Jamin 2021,ENSG00000138688,False
Jamin 2021,ENSG00000139163,False
Jamin 2021,ENSG00000139350,False
Jamin 2021,ENSG00000139496,False
Jamin 2021,ENSG00000139549,True
Jamin 2021,ENSG00000139734,False
Jamin 2021,ENSG00000139890,False
Jamin 2021,ENSG00000140057,False
Jamin 2021,ENSG00000140199,False
Jamin 2021,ENSG00000140993,False
Jamin 2021,ENSG00000141219,False
Jamin 2021,ENSG00000141404,False
Jamin 2021,ENSG00000141425,False
Jamin 2021,ENSG00000141505,False
Jamin 2021,ENSG00000141576,False
Jamin 2021,ENSG00000141644,False
Jamin 2021,ENSG00000143340,False
Jamin 2021,ENSG00000143452,True
Jamin 2021,ENSG00000143702,False
Jamin 2021,ENSG00000143751,False
Jamin 2021,ENSG00000143994,False
Jamin 2021,ENSG00000144061,False
Jamin 2021,ENSG00000144395,False
Jamin 2021,ENSG00000144445,False
Jamin 2021,ENSG00000144619,False
Jamin 2021,ENSG00000144840,False
Jamin 2021,ENSG00000145216,False
Jamin 2021,ENSG00000145491,False
Jamin 2021,ENSG00000145743,False
Jamin 2021,ENSG00000145868,False
Jamin 2021,ENSG00000146243,False
Jamin 2021,ENSG00000146410,False
Jamin 2021,ENSG00000146733,False
Jamin 2021,ENSG00000147180,False
Jamin 2021,ENSG00000147316,False
Jamin 2021,ENSG00000147381,True
Jamin 2021,ENSG00000147874,False
Jamin 2021,ENSG00000148019,False
Jamin 2021,ENSG00000148950,False
Jamin 2021,ENSG00000149212,False
Jamin 2021,ENSG00000149548,False
Jamin 2021,ENSG00000149554,False
Jamin 2021,ENSG00000150667,False
Jamin 2021,ENSG00000150760,False
Jamin 2021,ENSG00000151247,False
Jamin 2021,ENSG00000151338,False
Jamin 2021,ENSG00000151575,False
Jamin 2021,ENSG00000151725,False
Jamin 2021,ENSG00000151789,False
Jamin 2021,ENSG00000152102,False
Jamin 2021,ENSG00000152348,False
Jamin 2021,ENSG00000152409,False
Jamin 2021,ENSG00000152422,False
Jamin 2021,ENSG00000152495,False
Jamin 2021,ENSG00000152582,False
Jamin 2021,ENSG00000152611,False
Jamin 2021,ENSG00000153132,False
Jamin 2021,ENSG00000153207,False
Jamin 2021,ENSG00000153347,False
Jamin 2021,ENSG00000153898,False
Jamin 2021,ENSG00000153982,False
Jamin 2021,ENSG00000154059,False
Jamin 2021,ENSG00000154114,False
Jamin 2021,ENSG00000154727,False
Jamin 2021,ENSG00000154928,False
Jamin 2021,ENSG00000155026,False
Jamin 2021,ENSG00000155085,False
Jamin 2021,ENSG00000155313,False
Jamin 2021,ENSG00000156042,False
Jamin 2021,ENSG00000156273,False
Jamin 2021,ENSG00000156313,False
Jamin 2021,ENSG00000156384,False
Jamin 2021,ENSG00000156509,True
Jamin 2021,ENSG00000156876,False
Jamin 2021,ENSG00000157322,False
Jamin 2021,ENSG00000157423,False
Jamin 2021,ENSG00000157445,False
Jamin 2021,ENSG00000157578,False
Jamin 2021,ENSG00000158402,False
Jamin 2021,ENSG00000159082,False
Jamin 2021,ENSG00000159131,False
Jamin 2021,ENSG00000161217,False
Jamin 2021,ENSG00000162300,False
Jamin 2021,ENSG00000162543,False
Jamin 2021,ENSG00000162814,False
Jamin 2021,ENSG00000162852,False
Jamin 2021,ENSG00000162928,False
Jamin 2021,ENSG00000162994,False
Jamin 2021,ENSG00000163006,False
Jamin 2021,ENSG00000163312,False
Jamin 2021,ENSG00000163322,False
Jamin 2021,ENSG00000163376,False
Jamin 2021,ENSG00000163421,False
Jamin 2021,ENSG00000163512,False
Jamin 2021,ENSG00000163527,False
Jamin 2021,ENSG00000163867,False
Jamin 2021,ENSG00000164023,False
Jamin 2021,ENSG00000164045,False
Jamin 2021,ENSG00000164287,False
Jamin 2021,ENSG00000164506,False
Jamin 2021,ENSG00000164542,False
Jamin 2021,ENSG00000164675,False
Jamin 2021,ENSG00000164815,False
Jamin 2021,ENSG00000164944,False
Jamin 2021,ENSG00000164975,False
Jamin 2021,ENSG00000165584,True
Jamin 2021,ENSG00000165863,True
Jamin 2021,ENSG00000165923,False
Jamin 2021,ENSG00000166024,False
Jamin 2021,ENSG00000166068,False
Jamin 2021,ENSG00000166086,False
Jamin 2021,ENSG00000166206,False
Jamin 2021,ENSG00000167523,False
Jamin 2021,ENSG00000167554,False
Jamin 2021,ENSG00000167634,True
Jamin 2021,ENSG00000168038,False
Jamin 2021,ENSG00000168116,False
Jamin 2021,ENSG00000168152,False
Jamin 2021,ENSG00000168263,False
Jamin 2021,ENSG00000168314,False
Jamin 2021,ENSG00000168438,False
Jamin 2021,ENSG00000168589,False
Jamin 2021,ENSG00000168904,False
Jamin 2021,ENSG00000168944,False
Jamin 2021,ENSG00000169064,False
Jamin 2021,ENSG00000169169,False
Jamin 2021,ENSG00000169402,False
Jamin 2021,ENSG00000169594,False
Jamin 2021,ENSG00000169717,False
Jamin 2021,ENSG00000170264,False
Jamin 2021,ENSG00000170734,False
Jamin 2021,ENSG00000170873,False
Jamin 2021,ENSG00000170903,False
Jamin 2021,ENSG00000171533,False
Jamin 2021,ENSG00000171757,False
Jamin 2021,ENSG00000171931,False
Jamin 2021,ENSG00000171988,False
Jamin 2021,ENSG00000172244,False
Jamin 2021,ENSG00000172671,False
Jamin 2021,ENSG00000172738,False
Jamin 2021,ENSG00000172771,False
Jamin 2021,ENSG00000173451,False
Jamin 2021,ENSG00000173889,False
Jamin 2021,ENSG00000174007,False
Jamin 2021,ENSG00000174405,False
Jamin 2021,ENSG00000174446,False
Jamin 2021,ENSG00000174796,False
Jamin 2021,ENSG00000175073,False
Jamin 2021,ENSG00000175175,False
Jamin 2021,ENSG00000175305,False
Jamin 2021,ENSG00000175764,False
Jamin 2021,ENSG00000176148,False
Jamin 2021,ENSG00000176165,False
Jamin 2021,ENSG00000176401,False
Jamin 2021,ENSG00000176566,True
Jamin 2021,ENSG00000177025,False
Jamin 2021,ENSG00000178177,False
Jamin 2021,ENSG00000178295,False
Jamin 2021,ENSG00000178502,False
Jamin 2021,ENSG00000178852,False
Jamin 2021,ENSG00000179008,False
Jamin 2021,ENSG00000179295,False
Jamin 2021,ENSG00000179299,False
Jamin 2021,ENSG00000179363,False
Jamin 2021,ENSG00000179796,False
Jamin 2021,ENSG00000179988,False
Jamin 2021,ENSG00000180113,False
Jamin 2021,ENSG00000180628,False
Jamin 2021,ENSG00000180776,False
Jamin 2021,ENSG00000180999,False
Jamin 2021,ENSG00000181827,False
Jamin 2021,ENSG00000181896,False
Jamin 2021,ENSG00000182134,False
Jamin 2021,ENSG00000182308,True
Jamin 2021,ENSG00000182890,False
Jamin 2021,ENSG00000182901,False
Jamin 2021,ENSG00000183166,False
Jamin 2021,ENSG00000183305,True
Jamin 2021,ENSG00000183654,False
Jamin 2021,ENSG00000183833,False
Jamin 2021,ENSG00000184033,True
Jamin 2021,ENSG00000184368,False
Jamin 2021,ENSG00000184378,False
Jamin 2021,ENSG00000184911,False
Jamin 2021,ENSG00000185046,False
Jamin 2021,ENSG00000185104,False
Jamin 2021,ENSG00000185236,False
Jamin 2021,ENSG00000185247,False
Jamin 2021,ENSG00000185294,True
Jamin 2021,ENSG00000185306,False
Jamin 2021,ENSG00000185634,False
Jamin 2021,ENSG00000185658,False
Jamin 2021,ENSG00000185686,True
Jamin 2021,ENSG00000185697,False
Jamin 2021,ENSG00000185798,False
Jamin 2021,ENSG00000185842,False
Jamin 2021,ENSG00000185920,False
Jamin 2021,ENSG00000186007,False
Jamin 2021,ENSG00000186469,False
Jamin 2021,ENSG00000186487,False
Jamin 2021,ENSG00000186812,False
Jamin 2021,ENSG00000187017,False
Jamin 2021,ENSG00000187191,True
Jamin 2021,ENSG00000187690,True
Jamin 2021,ENSG00000187772,True
Jamin 2021,ENSG00000187790,False
Jamin 2021,ENSG00000188120,True
Jamin 2021,ENSG00000188739,False
Jamin 2021,ENSG00000188848,False
Jamin 2021,ENSG00000188931,False
Jamin 2021,ENSG00000189064,True
Jamin 2021,ENSG00000196074,False
Jamin 2021,ENSG00000196335,False
Jamin 2021,ENSG00000196427,True
Jamin 2021,ENSG00000196437,False
Jamin 2021,ENSG00000196511,False
Jamin 2021,ENSG00000196605,False
Jamin 2021,ENSG00000196659,False
Jamin 2021,ENSG00000196712,False
Jamin 2021,ENSG00000196911,False
Jamin 2021,ENSG00000197134,False
Jamin 2021,ENSG00000197172,True
Jamin 2021,ENSG00000197183,False
Jamin 2021,ENSG00000197217,False
Jamin 2021,ENSG00000197279,False
Jamin 2021,ENSG00000197343,False
Jamin 2021,ENSG00000197557,False
Jamin 2021,ENSG00000197798,False
Jamin 2021,ENSG00000197977,False
Jamin 2021,ENSG00000198021,True
Jamin 2021,ENSG00000198088,False
Jamin 2021,ENSG00000198573,True
Jamin 2021,ENSG00000198586,False
Jamin 2021,ENSG00000198681,True
Jamin 2021,ENSG00000198815,False
Jamin 2021,ENSG00000198889,False
Jamin 2021,ENSG00000198919,False
Jamin 2021,ENSG00000198948,False
Jamin 2021,ENSG00000203666,False
Jamin 2021,ENSG00000203926,True
Jamin 2021,ENSG00000204019,True
Jamin 2021,ENSG00000204165,False
Jamin 2021,ENSG00000204536,False
Jamin 2021,ENSG00000205129,False
Jamin 2021,ENSG00000205208,False
Jamin 2021,ENSG00000205777,True
Jamin 2021,ENSG00000205856,False
Jamin 2021,ENSG00000205916,False
Jamin 2021,ENSG00000205944,False
Jamin 2021,ENSG00000206052,False
Jamin 2021,ENSG00000206530,False
Jamin 2021,ENSG00000213213,False
Jamin 2021,ENSG00000213401,True
Jamin 2021,ENSG00000215269,True
Jamin 2021,ENSG00000216649,True
Jamin 2021,ENSG00000221867,True
Jamin 2021,ENSG00000224659,True
Jamin 2021,ENSG00000224902,True
Jamin 2021,ENSG00000227234,True
Jamin 2021,ENSG00000227488,True
Jamin 2021,ENSG00000228836,False
Jamin 2021,ENSG00000229894,True
Jamin 2021,ENSG00000232040,False
Jamin 2021,ENSG00000236362,True
Jamin 2021,ENSG00000236737,False
Jamin 2021,ENSG00000237671,True
Jamin 2021,ENSG00000239306,False
Jamin 2021,ENSG00000240563,False
Jamin 2021,ENSG00000241476,True
Jamin 2021,ENSG00000242950,False
Jamin 2021,ENSG00000244234,False
Jamin 2021,ENSG00000247077,False
Jamin 2021,ENSG00000256061,False
Jamin 2021,ENSG00000256223,False
Jamin 2021,ENSG00000256980,False
Jamin 2021,ENSG00000267978,True
Jamin 2021,ENSG00000268009,True
Jamin 2021,ENSG00000268447,True
Jamin 2021,ENSG00000268606,True
Jamin 2021,ENSG00000268651,True
Jamin 2021,ENSG00000268902,False
Jamin 2021,ENSG00000268916,False
Jamin 2021,ENSG00000268940,False
Jamin 2021,ENSG00000269096,False
Jamin 2021,ENSG00000269405,False
Jamin 2021,ENSG00000269437,False
Jamin 2021,ENSG00000269502,False
Jamin 2021,ENSG00000269791,True
Jamin 2021,ENSG00000271449,True
Jamin 2021,ENSG00000274391,True
Jamin 2021,ENSG00000275004,False
Jamin 2021,ENSG00000275113,False
Jamin 2021,ENSG00000276234,False
Jamin 2021,ENSG00000278289,False
Jamin 2021,ENSG00000284770,False
Chang 2019,ENSG00000004809,False
Chang 2019,ENSG00000004838,False
Chang 2019,ENSG00000005189,False
Chang 2019,ENSG00000006047,True
Chang 2019,ENSG00000006059,False
Chang 2019,ENSG00000006634,True
Chang 2019,ENSG00000007038,False
Chang 2019,ENSG00000007350,True
Chang 2019,ENSG00000010318,True
Chang 2019,ENSG00000011590,False
Chang 2019,ENSG00000013810,False
Chang 2019,ENSG00000024526,False
Chang 2019,ENSG00000039600,True
Chang 2019,ENSG00000042813,True
Chang 2019,ENSG00000046774,True
Chang 2019,ENSG00000048545,False
Chang 2019,ENSG00000051180,False
Chang 2019,ENSG00000054796,True
Chang 2019,ENSG00000057468,False
Chang 2019,ENSG00000063127,False
Chang 2019,ENSG00000063438,False
Chang 2019,ENSG00000063515,True
Chang 2019,ENSG00000064199,False
Chang 2019,ENSG00000064703,False
Chang 2019,ENSG00000065371,False
Chang 2019,ENSG00000066185,False
Chang 2019,ENSG00000066923,False
Chang 2019,ENSG00000068985,True
Chang 2019,ENSG00000069188,False
Chang 2019,ENSG00000069206,False
Chang 2019,ENSG00000070601,False
Chang 2019,ENSG00000070886,False
Chang 2019,ENSG00000071539,False
Chang 2019,ENSG00000072571,False
Chang 2019,ENSG00000073146,False
Chang 2019,ENSG00000073598,True
Chang 2019,ENSG00000075702,False
Chang 2019,ENSG00000075886,False
Chang 2019,ENSG00000077327,False
Chang 2019,ENSG00000077800,True
Chang 2019,ENSG00000077935,True
Chang 2019,ENSG00000078043,False
Chang 2019,ENSG00000078487,False
Chang 2019,ENSG00000078795,False
Chang 2019,ENSG00000080007,False
Chang 2019,ENSG00000080224,False
Chang 2019,ENSG00000080572,False
Chang 2019,ENSG00000084693,False
Chang 2019,ENSG00000086288,False
Chang 2019,ENSG00000086717,False
Chang 2019,ENSG00000087586,False
Chang 2019,ENSG00000088325,False
Chang 2019,ENSG00000088756,False
Chang 2019,ENSG00000089505,False
Chang 2019,ENSG00000091651,False
Chang 2019,ENSG00000092200,False
Chang 2019,ENSG00000092345,True
Chang 2019,ENSG00000092853,False
Chang 2019,ENSG00000093009,False
Chang 2019,ENSG00000095627,True
Chang 2019,ENSG00000095777,False
Chang 2019,ENSG00000099338,False
Chang 2019,ENSG00000099399,True
Chang 2019,ENSG00000099840,False
Chang 2019,ENSG00000100027,False
Chang 2019,ENSG00000100206,False
Chang 2019,ENSG00000100312,True
Chang 2019,ENSG00000100526,False
Chang 2019,ENSG00000100565,True
Chang 2019,ENSG00000100583,False
Chang 2019,ENSG00000101003,False
Chang 2019,ENSG00000101057,False
Chang 2019,ENSG00000101276,False
Chang 2019,ENSG00000101353,False
Chang 2019,ENSG00000101435,False
Chang 2019,ENSG00000101448,False
Chang 2019,ENSG00000101883,False
Chang 2019,ENSG00000102021,True
Chang 2019,ENSG00000102048,False
Chang 2019,ENSG00000102387,False
Chang 2019,ENSG00000102924,False
Chang 2019,ENSG00000103023,True
Chang 2019,ENSG00000103546,False
Chang 2019,ENSG00000104147,False
Chang 2019,ENSG00000104499,False
Chang 2019,ENSG00000104755,True
Chang 2019,ENSG00000104804,True
Chang 2019,ENSG00000104901,True
Chang 2019,ENSG00000104941,True
Chang 2019,ENSG00000105011,False
Chang 2019,ENSG00000105143,False
Chang 2019,ENSG00000105146,False
Chang 2019,ENSG00000105261,True
Chang 2019,ENSG00000105428,True
Chang 2019,ENSG00000105467,False
Chang 2019,ENSG00000105549,False
Chang 2019,ENSG00000105672,False
Chang 2019,ENSG00000105679,False
Chang 2019,ENSG00000105982,False
Chang 2019,ENSG00000106013,True
Chang 2019,ENSG00000106304,True
Chang 2019,ENSG00000106328,True
Chang 2019,ENSG00000106336,True
Chang 2019,ENSG00000106638,False
Chang 2019,ENSG00000106648,False
Chang 2019,ENSG00000108106,False
Chang 2019,ENSG00000109265,False
Chang 2019,ENSG00000109832,False
Chang 2019,ENSG00000109881,False
Chang 2019,ENSG00000111254,True
Chang 2019,ENSG00000111305,False
Chang 2019,ENSG00000111644,False
Chang 2019,ENSG00000111837,False
Chang 2019,ENSG00000112053,True
Chang 2019,ENSG00000112273,True
Chang 2019,ENSG00000112742,False
Chang 2019,ENSG00000113525,True
Chang 2019,ENSG00000114487,True
Chang 2019,ENSG00000114547,False
Chang 2019,ENSG00000114656,False
Chang 2019,ENSG00000115194,False
Chang 2019,ENSG00000115257,False
Chang 2019,ENSG00000117148,True
Chang 2019,ENSG00000117155,False
Chang 2019,ENSG00000117650,False
Chang 2019,ENSG00000118156,True
Chang 2019,ENSG00000118245,True
Chang 2019,ENSG00000118307,False
Chang 2019,ENSG00000118434,True
Chang 2019,ENSG00000118492,False
Chang 2019,ENSG00000119703,False
Chang 2019,ENSG00000120051,False
Chang 2019,ENSG00000120160,True
Chang 2019,ENSG00000120210,False
Chang 2019,ENSG00000120329,True
Chang 2019,ENSG00000120440,False
Chang 2019,ENSG00000120498,False
Chang 2019,ENSG00000120563,True
Chang 2019,ENSG00000121101,True
Chang 2019,ENSG00000121152,False
Chang 2019,ENSG00000121211,False
Chang 2019,ENSG00000121380,False
Chang 2019,ENSG00000121446,True
Chang 2019,ENSG00000121570,False
Chang 2019,ENSG00000121621,False
Chang 2019,ENSG00000121634,False
Chang 2019,ENSG00000122304,True
Chang 2019,ENSG00000123165,True
Chang 2019,ENSG00000123171,True
Chang 2019,ENSG00000123485,False
Chang 2019,ENSG00000123496,False
Chang 2019,ENSG00000123576,True
Chang 2019,ENSG00000123594,True
Chang 2019,ENSG00000123975,False
Chang 2019,ENSG00000123977,False
Chang 2019,ENSG00000124092,True
Chang 2019,ENSG00000124103,False
Chang 2019,ENSG00000124116,False
Chang 2019,ENSG00000124196,True
Chang 2019,ENSG00000124260,True
Chang 2019,ENSG00000124449,True
Chang 2019,ENSG00000124490,True
Chang 2019,ENSG00000124678,True
Chang 2019,ENSG00000124721,False
Chang 2019,ENSG00000124812,False
Chang 2019,ENSG00000124818,False
Chang 2019,ENSG00000125207,True
Chang 2019,ENSG00000125319,False
Chang 2019,ENSG00000125388,False
Chang 2019,ENSG00000125409,False
Chang 2019,ENSG00000125531,True
Chang 2019,ENSG00000125815,True
Chang 2019,ENSG00000125823,True
Chang 2019,ENSG00000125888,False
Chang 2019,ENSG00000125900,False
Chang 2019,ENSG00000125975,True
Chang 2019,ENSG00000126467,True
Chang 2019,ENSG00000126752,True
Chang 2019,ENSG00000126787,False
Chang 2019,ENSG00000126856,True
Chang 2019,ENSG00000127252,False
Chang 2019,ENSG00000127423,False
Chang 2019,ENSG00000127564,False
Chang 2019,ENSG00000128040,False
Chang 2019,ENSG00000128346,False
Chang 2019,ENSG00000128408,False
Chang 2019,ENSG00000128596,False
Chang 2019,ENSG00000128610,False
Chang 2019,ENSG00000129646,False
Chang 2019,ENSG00000129673,False
Chang 2019,ENSG00000129810,False
Chang 2019,ENSG00000130167,False
Chang 2019,ENSG00000130270,False
Chang 2019,ENSG00000130377,True
Chang 2019,ENSG00000130561,False
Chang 2019,ENSG00000130656,False
Chang 2019,ENSG00000130783,True
Chang 2019,ENSG00000130943,True
Chang 2019,ENSG00000130948,False
Chang 2019,ENSG00000131044,False
Chang 2019,ENSG00000131059,True
Chang 2019,ENSG00000131126,True
Chang 2019,ENSG00000131379,True
Chang 2019,ENSG00000131721,True
Chang 2019,ENSG00000131747,False
Chang 2019,ENSG00000131864,True
Chang 2019,ENSG00000131914,False
Chang 2019,ENSG00000131951,False
Chang 2019,ENSG00000132016,False
Chang 2019,ENSG00000132141,False
Chang 2019,ENSG00000132446,True
Chang 2019,ENSG00000132554,False
Chang 2019,ENSG00000132631,True
Chang 2019,ENSG00000132681,False
Chang 2019,ENSG00000132749,False
Chang 2019,ENSG00000132958,True
Chang 2019,ENSG00000132972,False
Chang 2019,ENSG00000133101,False
Chang 2019,ENSG00000133477,False
Chang 2019,ENSG00000133640,False
Chang 2019,ENSG00000133863,False
Chang 2019,ENSG00000133980,False
Chang 2019,ENSG00000134007,True
Chang 2019,ENSG00000134249,True
Chang 2019,ENSG00000134690,False
Chang 2019,ENSG00000134940,True
Chang 2019,ENSG00000135248,True
Chang 2019,ENSG00000135436,True
Chang 2019,ENSG00000135451,False
Chang 2019,ENSG00000135625,False
Chang 2019,ENSG00000135898,False
Chang 2019,ENSG00000135951,False
Chang 2019,ENSG00000136231,False
Chang 2019,ENSG00000136327,False
Chang 2019,ENSG00000136449,False
Chang 2019,ENSG00000136492,False
Chang 2019,ENSG00000136811,False
Chang 2019,ENSG00000136929,False
Chang 2019,ENSG00000137090,True
Chang 2019,ENSG00000137225,True
Chang 2019,ENSG00000137434,False
Chang 2019,ENSG00000137473,False
Chang 2019,ENSG00000137674,False
Chang 2019,ENSG00000137691,False
Chang 2019,ENSG00000137707,False
Chang 2019,ENSG00000137812,False
Chang 2019,ENSG00000137948,True
Chang 2019,ENSG00000138483,True
Chang 2019,ENSG00000138587,False
Chang 2019,ENSG00000138646,False
Chang 2019,ENSG00000138813,True
Chang 2019,ENSG00000138892,True
Chang 2019,ENSG00000139151,True
Chang 2019,ENSG00000139351,True
Chang 2019,ENSG00000139445,False
Chang 2019,ENSG00000139537,False
Chang 2019,ENSG00000139714,False
Chang 2019,ENSG00000139734,False
Chang 2019,ENSG00000139797,True
Chang 2019,ENSG00000139800,False
Chang 2019,ENSG00000140067,False
Chang 2019,ENSG00000140527,False
Chang 2019,ENSG00000140623,True
Chang 2019,ENSG00000140798,False
Chang 2019,ENSG00000140932,True
Chang 2019,ENSG00000140955,True
Chang 2019,ENSG00000141096,True
Chang 2019,ENSG00000141200,False
Chang 2019,ENSG00000141255,True
Chang 2019,ENSG00000141316,True
Chang 2019,ENSG00000141371,True
Chang 2019,ENSG00000141497,False
Chang 2019,ENSG00000141665,False
Chang 2019,ENSG00000142025,True
Chang 2019,ENSG00000142513,False
Chang 2019,ENSG00000142530,False
Chang 2019,ENSG00000142621,False
Chang 2019,ENSG00000142698,True
Chang 2019,ENSG00000142731,False
Chang 2019,ENSG00000142920,False
Chang 2019,ENSG00000142945,False
Chang 2019,ENSG00000143006,True
Chang 2019,ENSG00000143032,False
Chang 2019,ENSG00000143194,False
Chang 2019,ENSG00000143199,False
Chang 2019,ENSG00000143228,False
Chang 2019,ENSG00000143443,False
Chang 2019,ENSG00000143450,False
Chang 2019,ENSG00000143452,True
Chang 2019,ENSG00000143476,False
Chang 2019,ENSG00000143479,False
Chang 2019,ENSG00000143512,True
Chang 2019,ENSG00000143552,True
Chang 2019,ENSG00000143994,False
Chang 2019,ENSG00000144130,False
Chang 2019,ENSG00000144395,False
Chang 2019,ENSG00000144671,True
Chang 2019,ENSG00000144962,True
Chang 2019,ENSG00000145309,True
Chang 2019,ENSG00000145491,False
Chang 2019,ENSG00000145757,False
Chang 2019,ENSG00000145850,False
Chang 2019,ENSG00000145975,False
Chang 2019,ENSG00000146047,False
Chang 2019,ENSG00000146221,False
Chang 2019,ENSG00000146410,False
Chang 2019,ENSG00000146453,False
Chang 2019,ENSG00000146670,False
Chang 2019,ENSG00000147081,True
Chang 2019,ENSG00000147127,False
Chang 2019,ENSG00000147183,True
Chang 2019,ENSG00000147378,True
Chang 2019,ENSG00000147381,True
Chang 2019,ENSG00000147570,False
Chang 2019,ENSG00000148156,True
Chang 2019,ENSG00000148200,False
Chang 2019,ENSG00000148602,False
Chang 2019,ENSG00000148680,False
Chang 2019,ENSG00000148814,False
Chang 2019,ENSG00000148832,False
Chang 2019,ENSG00000149243,False
Chang 2019,ENSG00000149507,False
Chang 2019,ENSG00000149548,False
Chang 2019,ENSG00000149646,False
Chang 2019,ENSG00000149679,False
Chang 2019,ENSG00000149926,False
Chang 2019,ENSG00000150628,True
Chang 2019,ENSG00000150667,False
Chang 2019,ENSG00000150676,True
Chang 2019,ENSG00000150773,False
Chang 2019,ENSG00000150783,False
Chang 2019,ENSG00000151005,True
Chang 2019,ENSG00000151033,True
Chang 2019,ENSG00000151164,False
Chang 2019,ENSG00000151287,False
Chang 2019,ENSG00000151360,True
Chang 2019,ENSG00000151475,False
Chang 2019,ENSG00000151725,False
Chang 2019,ENSG00000151846,False
Chang 2019,ENSG00000151962,True
Chang 2019,ENSG00000152086,False
Chang 2019,ENSG00000152192,False
Chang 2019,ENSG00000152208,False
Chang 2019,ENSG00000152430,True
Chang 2019,ENSG00000152463,False
Chang 2019,ENSG00000152503,False
Chang 2019,ENSG00000152670,True
Chang 2019,ENSG00000152705,False
Chang 2019,ENSG00000153044,False
Chang 2019,ENSG00000153060,True
Chang 2019,ENSG00000153347,False
Chang 2019,ENSG00000153495,False
Chang 2019,ENSG00000153498,True
Chang 2019,ENSG00000153779,True
Chang 2019,ENSG00000153790,False
Chang 2019,ENSG00000154007,True
Chang 2019,ENSG00000154040,False
Chang 2019,ENSG00000154099,False
Chang 2019,ENSG00000154438,True
Chang 2019,ENSG00000154479,False
Chang 2019,ENSG00000154548,False
Chang 2019,ENSG00000154611,False
Chang 2019,ENSG00000154645,False
Chang 2019,ENSG00000154920,False
Chang 2019,ENSG00000154997,False
Chang 2019,ENSG00000155087,True
Chang 2019,ENSG00000155367,False
Chang 2019,ENSG00000155495,True
Chang 2019,ENSG00000155530,False
Chang 2019,ENSG00000155714,False
Chang 2019,ENSG00000155719,False
Chang 2019,ENSG00000155749,False
Chang 2019,ENSG00000155754,True
Chang 2019,ENSG00000155833,True
Chang 2019,ENSG00000155875,False
Chang 2019,ENSG00000155890,True
Chang 2019,ENSG00000156009,True
Chang 2019,ENSG00000156269,True
Chang 2019,ENSG00000156509,True
Chang 2019,ENSG00000156970,False
Chang 2019,ENSG00000157060,False
Chang 2019,ENSG00000157093,True
Chang 2019,ENSG00000157330,False
Chang 2019,ENSG00000157343,False
Chang 2019,ENSG00000157456,False
Chang 2019,ENSG00000157578,False
Chang 2019,ENSG00000157653,False
Chang 2019,ENSG00000157884,False
Chang 2019,ENSG00000158402,False
Chang 2019,ENSG00000158423,False
Chang 2019,ENSG00000158525,False
Chang 2019,ENSG00000158553,True
Chang 2019,ENSG00000158639,True
Chang 2019,ENSG00000159217,False
Chang 2019,ENSG00000159289,True
Chang 2019,ENSG00000159374,False
Chang 2019,ENSG00000159495,False
Chang 2019,ENSG00000159625,False
Chang 2019,ENSG00000159761,False
Chang 2019,ENSG00000160207,False
Chang 2019,ENSG00000160318,False
Chang 2019,ENSG00000160396,False
Chang 2019,ENSG00000160471,False
Chang 2019,ENSG00000160505,False
Chang 2019,ENSG00000160838,False
Chang 2019,ENSG00000160886,False
Chang 2019,ENSG00000160994,False
Chang 2019,ENSG00000161036,False
Chang 2019,ENSG00000161040,False
Chang 2019,ENSG00000161180,True
Chang 2019,ENSG00000161594,True
Chang 2019,ENSG00000161609,False
Chang 2019,ENSG00000161652,True
Chang 2019,ENSG00000161798,False
Chang 2019,ENSG00000161860,True
Chang 2019,ENSG00000161973,True
Chang 2019,ENSG00000162039,True
Chang 2019,ENSG00000162129,False
Chang 2019,ENSG00000162148,False
Chang 2019,ENSG00000162571,False
Chang 2019,ENSG00000162592,True
Chang 2019,ENSG00000162620,False
Chang 2019,ENSG00000162639,False
Chang 2019,ENSG00000162753,False
Chang 2019,ENSG00000162763,False
Chang 2019,ENSG00000162771,True
Chang 2019,ENSG00000162779,False
Chang 2019,ENSG00000162782,False
Chang 2019,ENSG00000162814,False
Chang 2019,ENSG00000162843,True
Chang 2019,ENSG00000162931,False
Chang 2019,ENSG00000163012,True
Chang 2019,ENSG00000163060,False
Chang 2019,ENSG00000163114,True
Chang 2019,ENSG00000163206,True
Chang 2019,ENSG00000163239,False
Chang 2019,ENSG00000163254,False
Chang 2019,ENSG00000163263,False
Chang 2019,ENSG00000163357,False
Chang 2019,ENSG00000163424,False
Chang 2019,ENSG00000163440,True
Chang 2019,ENSG00000163467,True
