identity,Ensembl_Gene_ID,Symbol,biotype,source_databases,nominated,mapped,protein_coding,family_eligible,hpa_restriction,default_panel
ENSG00000175106,ENSG00000175106,TVP23C,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000175170,ENSG00000175170,FAM182B,lncRNA,Chang2019_TGCT;Wang2016_CT,True,True,False,False,False,False
ENSG00000175175,ENSG00000175175,PPM1E,protein_coding,Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000175202,ENSG00000175202,HIGD2B,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC,True,True,True,True,True,True
ENSG00000175294,ENSG00000175294,CATSPER1,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,True,True
ENSG00000175305,ENSG00000175305,CCNE2,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000175344,ENSG00000175344,CHRNA7,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000175449,ENSG00000175449,RFESD,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000175513,ENSG00000175513,TSGA10IP,protein_coding,daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000175518,ENSG00000175518,UBQLNL,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000175520,ENSG00000175520,UBQLN3,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000175536,ENSG00000175536,LIPT2,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000175548,ENSG00000175548,ALG10B,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000175611,ENSG00000175611,ERCC6L2-AS1,lncRNA,Bruggeman2018_GC,True,True,False,False,False,False
ENSG00000175646,ENSG00000175646,PRM1,protein_coding,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000175664,ENSG00000175664,TEX26,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,False,False
ENSG00000175699,ENSG00000175699,CCDC197,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000175718,ENSG00000175718,RBMXL3,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000175764,ENSG00000175764,TTLL11,protein_coding,Jamin2021_CT;Jamin2021_core,True,True,True,True,False,False
ENSG00000175787,ENSG00000175787,ZNF169,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000175809,ENSG00000175809,CBLL2,protein_coding,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000175820,ENSG00000175820,CCDC168,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,True,True
ENSG00000175877,ENSG00000175877,TMEM270,protein_coding,CTexploreR_CTP;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176020,ENSG00000176020,AMIGO3,protein_coding,Gong2021_placenta_PC;Gong2021_reproductive_PC,True,True,True,True,False,False
ENSG00000176040,ENSG00000176040,TMPRSS7,protein_coding,Wang2016_CT,True,True,True,True,True,True
ENSG00000176083,ENSG00000176083,ZNF683,protein_coding,Bruggeman2018_GC;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000176124,ENSG00000176124,DLEU1,lncRNA,Bruggeman2018_GC,True,True,False,False,False,False
ENSG00000176148,ENSG00000176148,TCP11L1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000176160,ENSG00000176160,HSF5,protein_coding,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176165,ENSG00000176165,FOXG1,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000176177,ENSG00000176177,ENTHD1,protein_coding,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176198,ENSG00000176198,OR11H4,protein_coding,daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000176208,ENSG00000176208,ATAD5,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000176219,ENSG00000176219,OR11H6,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000176256,ENSG00000176256,HMGB4,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,True,True
ENSG00000176294,ENSG00000176294,OR4N2,protein_coding,Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176299,ENSG00000176299,OR4M1,protein_coding,Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000176302,ENSG00000176302,FOXR1,protein_coding,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176401,ENSG00000176401,EID2B,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000176563,ENSG00000176563,CNTD1,protein_coding,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000176566,ENSG00000176566,DCAF4L2,protein_coding,Bruggeman2018_GC;CTexploreR_CT;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Jamin2021_core;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,True,True
ENSG00000176571,ENSG00000176571,CNBD1,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176597,ENSG00000176597,B3GNT5,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000176605,ENSG00000176605,LINC02914,lncRNA,Gong2021_reproductive_PC;daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000176635,ENSG00000176635,HORMAD2,protein_coding,CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176679,ENSG00000176679,TGIF2LY,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176732,ENSG00000176732,PFN4,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000176746,ENSG00000176746,MAGEB6,protein_coding,CTexploreR_CT;CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176771,ENSG00000176771,NCKAP5,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000176774,ENSG00000176774,MAGEB18,protein_coding,CTpedia;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,True,True
ENSG00000176782,ENSG00000176782,DEFB104A,protein_coding,daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000176787,ENSG00000176787,OR52E2,protein_coding,daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000176840,ENSG00000176840,MIR7-3HG,lncRNA,Jamin2021_CT,True,True,False,False,False,False
ENSG00000176895,ENSG00000176895,OR51A7,protein_coding,daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000176922,ENSG00000176922,OR51S1,protein_coding,daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000176927,ENSG00000176927,EFCAB5,protein_coding,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000176979,ENSG00000176979,TRIM60,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000176988,ENSG00000176988,FMR1NB,protein_coding,CTexploreR_CT;CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000177023,ENSG00000177023,DEFB104B,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000177025,ENSG00000177025,C19orf18,protein_coding,Jamin2021_CT,True,True,True,True,False,False
ENSG00000177058,ENSG00000177058,SLC38A9,protein_coding,Bradley2020_CPA;Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000177138,ENSG00000177138,FAM9B,protein_coding,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000177143,ENSG00000177143,CETN1,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000177202,ENSG00000177202,SPACA4,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,True,True,True,True,True,True
ENSG00000177272,ENSG00000177272,KCNA3,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000177294,ENSG00000177294,FBXO39,protein_coding,CTexploreR_CTP;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000177324,ENSG00000177324,BEND2,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000177398,ENSG00000177398,UMODL1,protein_coding,Bruggeman2018_GC,True,True,True,True,True,False
ENSG00000177414,ENSG00000177414,UBE2U,protein_coding,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000177483,ENSG00000177483,RBM44,protein_coding,Chang2019_TGCT;Wang2016_CT,True,True,True,True,True,True
ENSG00000177504,ENSG00000177504,VCX2,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000177558,ENSG00000177558,FAM187B,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
