Symbol,Aliases,Full_Name,Function,Ensembl_Gene_ID,source_databases,protein_reproductive,protein_thymus,protein_reliability,rna_reproductive,rna_thymus,protein_strict_expression,rna_reproductive_frac,rna_reproductive_and_thymus_frac,rna_deflated_reproductive_frac,rna_deflated_reproductive_and_thymus_frac,Canonical_Transcript_ID,biotype,rna_80_pct_filter,rna_90_pct_filter,rna_95_pct_filter,rna_97_pct_filter,rna_98_pct_filter,rna_99_pct_filter,passes_filters,rna_max_ntpm,never_expressed,rna_testis_ntpm,rna_ovary_ntpm,rna_placenta_ntpm,rna_max_somatic_tissue,rna_max_somatic_ntpm,rna_somatic_detected_count,rna_brain_max_ntpm,rna_heart_max_ntpm,rna_lung_max_ntpm,rna_liver_max_ntpm,rna_pancreas_max_ntpm,protein_restriction,protein_testis,protein_ovary,protein_placenta,rna_restriction,rna_restriction_level,restriction,restriction_confidence,safety_flags,specificity_status,specificity_action,specificity_source_anchor,specificity_rationale
ACTL7A,SPGF86,,cancer-testis antigen,ENSG00000187003,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9987,0.9987,1.0,1.0,ENST00000333999,protein_coding,True,True,True,True,True,True,True,223.8,False,223.8,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ACTL7B,Tact1,,cancer-testis antigen,ENSG00000148156,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9991,0.9991,1.0,1.0,ENST00000374667,protein_coding,True,True,True,True,True,True,True,115.5,False,115.5,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
BOLL,BOULE,,cancer-testis antigen,ENSG00000152430,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.9065,0.9065,0.9413,0.9413,ENST00000321801,protein_coding,True,True,False,False,False,False,True,47.5,False,47.5,0.0,0.0,skeletal muscle,3.6,2,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,SOMATIC,PERMISSIVE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
BRDT,BRD6;CT9;SPGF21,,cancer-testis antigen,ENSG00000137948,Bruggeman2018_GC;CTexploreR_CT;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Approved,False,False,testis,0.9429,0.9444,0.9875,0.9875,ENST00000394530,protein_coding,True,True,True,True,True,False,True,127.6,False,127.6,0.4,0.9,bone marrow,2.6,1,0.3,0.0,0.2,0.1,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CALR3,CMH19;CRT2;CT93,,cancer-testis antigen,ENSG00000269058,CTpedia;Gong2021_reproductive_PC;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Enhanced,True,False,testis,0.9798,0.9813,1.0,1.0,ENST00000269881,protein_coding,True,True,True,True,True,True,True,63.0,False,63.0,0.0,0.0,liver,0.1,0,0.0,0.0,0.0,0.1,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DDX4,VASA,,cancer-testis antigen,ENSG00000152670,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Enhanced,True,False,testis,0.9747,0.976,1.0,1.0,ENST00000353507,protein_coding,True,True,True,True,True,True,True,145.2,False,145.2,1.2,0.0,pancreas,0.4,0,0.3,0.0,0.0,0.0,0.4,TESTIS,True,False,False,REPRODUCTIVE,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DMRTB1,DMRT6,,cancer-testis antigen,ENSG00000143006,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9854,0.9854,1.0,1.0,ENST00000371445,protein_coding,True,True,True,True,True,True,True,60.9,False,60.9,0.0,0.0,thyroid gland,0.1,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DPPA5,ESG1,,cancer-testis antigen,ENSG00000203909,CTpedia;Chang2019_TGCT;Wang2016_CT;daSilva2017;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.7647,0.7647,1.0,1.0,ENST00000370370,protein_coding,True,True,True,True,True,True,True,2.0,False,2.0,0.6,0.0,lung,0.5,0,0.0,0.0,0.5,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FKBP6,FKBP36;SPGF77,,cancer-testis antigen,ENSG00000077800,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,ovary; testis,0.9517,0.9551,1.0,1.0,ENST00000252037,protein_coding,True,True,True,True,True,True,True,56.9,False,56.9,0.3,0.0,appendix,0.2,0,0.1,0.0,0.2,0.0,0.0,REPRODUCTIVE,True,True,False,TESTIS,STRICT,REPRODUCTIVE,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
GAGE1,CT4.1;GAGE-1,,cancer-testis antigen,ENSG00000205777,CTexploreR_CT;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Jamin2021_core;Loriot2025_S1;Seager2024_CTA;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Supported,True,False,testis,0.7826,0.7826,1.0,1.0,ENST00000381700,protein_coding,True,True,True,True,True,True,True,1.8,False,1.8,0.0,0.0,retina,0.5,0,0.5,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
LDHC,CT32;LDH3;LDHX,,cancer-testis antigen,ENSG00000166796,CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.9527,0.9534,0.9973,0.9973,ENST00000541669,protein_coding,True,True,True,True,True,True,True,257.4,False,257.4,0.2,0.0,liver,1.4,2,0.3,0.3,0.2,1.4,1.3,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
MAGEA12,CT1.12;MAGE12,,cancer-testis antigen,ENSG00000213401,CTexploreR_CT;CTpedia;Carter2023_CT;Chang2019_TGCT;Jamin2021_CT;Jamin2021_core;Loriot2025_S1;Seager2024_CTA;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.5625,0.5625,1.0,1.0,ENST00000393869,protein_coding,True,True,True,True,True,True,True,2.7,False,2.7,0.0,0.0,basal ganglia,0.5,0,0.5,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
MAGEA8,CT1.8;MAGE8,,cancer-testis antigen,ENSG00000156009,CTexploreR_CT;CTpedia;Chang2019_TGCT;Gong2021_placenta_PC;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,placenta; testis,0.9539,0.9539,1.0,1.0,ENST00000535454,protein_coding,True,True,True,True,True,True,True,12.8,False,1.6,0.1,12.8,cerebellum,0.2,0,0.2,0.0,0.0,0.0,0.0,REPRODUCTIVE,True,False,True,REPRODUCTIVE,STRICT,REPRODUCTIVE,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
MAGEB10,,,cancer-testis antigen,ENSG00000177689,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,no data,no data,no data,True,False,no data,0.6857,0.6857,1.0,1.0,ENST00000356790,protein_coding,True,True,True,True,True,True,True,2.4,False,2.4,0.0,0.0,bone marrow,0.3,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
MEIOB,C16orf73;POF23;SPGF22;gs129,,cancer-testis antigen,ENSG00000162039,CTexploreR_CT;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,no data,no data,no data,True,False,no data,0.8078,0.8318,1.0,1.0,ENST00000470044,protein_coding,True,True,True,True,True,True,True,26.5,False,26.5,0.4,0.0,retina,0.7,0,0.7,0.1,0.0,0.3,0.1,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
NANOS2,NOS-2;NOS2;ZC2HC12B,,cancer-testis antigen,ENSG00000188425,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Approved,True,False,testis,0.875,0.875,1.0,1.0,ENST00000341294,protein_coding,True,True,True,True,True,True,True,3.5,False,3.5,0.0,0.0,basal ganglia,0.1,0,0.1,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PASD1,CT63;CT64;OXTES1,,cancer-testis antigen,ENSG00000166049,CTexploreR_CT;CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,placenta; testis,1.0,1.0,1.0,1.0,ENST00000370357,protein_coding,True,True,True,True,True,True,True,15.6,False,15.6,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,REPRODUCTIVE,True,False,True,TESTIS,STRICT,REPRODUCTIVE,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PIWIL1,CT80.1;HIWI;MIWI;PIWI,,cancer-testis antigen,ENSG00000125207,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Jamin2021_core;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Enhanced,False,False,testis,0.9305,0.9305,0.9975,0.9975,ENST00000245255,protein_coding,True,True,True,True,True,True,True,41.5,False,41.5,0.0,0.0,retina,1.1,1,1.1,0.0,0.0,0.0,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RAD21L1,RAD21L;dJ545L17.2,,cancer-testis antigen,ENSG00000244588,CTexploreR_CT;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Approved,True,False,testis,0.9043,0.9043,1.0,1.0,ENST00000402452,protein_coding,True,True,True,True,True,True,True,10.4,False,10.4,0.0,0.0,retina,0.8,0,0.8,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SMC1B,SMC1BETA;SMC1L2,,cancer-testis antigen,ENSG00000077935,Bruggeman2018_GC;CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Enhanced,True,False,testis,0.9712,0.9744,1.0,1.0,ENST00000357450,protein_coding,True,True,True,True,True,True,True,30.2,False,30.2,0.0,0.1,bone marrow,0.3,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SYCE2,CESC1,,cancer-testis antigen,ENSG00000161860,CTpedia;Chang2019_TGCT;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,True,testis,0.4358,0.4643,0.8019,0.8275,ENST00000293695,protein_coding,True,False,False,False,False,False,True,25.9,False,25.9,1.2,0.4,bone marrow,3.2,7,2.5,0.5,0.5,1.7,0.6,TESTIS,True,False,False,SOMATIC,PERMISSIVE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SYCP3,COR1;RPRGL4;SCP3;SPGF4,,cancer-testis antigen,ENSG00000139351,Bruggeman2018_GC;CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9574,0.9586,1.0,1.0,ENST00000392927,protein_coding,True,True,True,True,True,True,True,80.5,False,80.5,0.5,0.0,cerebellum,0.7,0,0.7,0.0,0.2,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TEX14,CT113;SPGF23;SgK307,,cancer-testis antigen,ENSG00000121101,CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.7472,0.7472,0.973,0.973,ENST00000389934,protein_coding,True,True,True,True,False,False,True,26.2,False,26.2,0.3,0.1,bone marrow,1.7,2,1.0,0.1,0.2,0.2,0.1,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
UTF1,,,cancer-testis antigen,ENSG00000171794,CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.913,0.913,1.0,1.0,ENST00000304477,protein_coding,True,True,True,True,True,True,True,5.8,False,5.8,0.5,0.0,amygdala,0.1,0,0.1,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZPBP,SPGF66;ZPBP1,,cancer-testis antigen,ENSG00000042813,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.956,0.956,0.9752,0.9752,ENST00000046087,protein_coding,True,True,True,True,False,False,True,138.9,False,138.9,0.2,0.0,retina,4.5,1,4.5,0.0,0.0,0.0,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZPBP2,ZPBPL,,cancer-testis antigen,ENSG00000186075,CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9546,0.9556,1.0,1.0,ENST00000348931,protein_coding,True,True,True,True,True,True,True,92.5,False,92.5,0.0,0.0,tonsil,0.9,0,0.5,0.0,0.0,0.1,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C1orf94,,,cancer-testis antigen,ENSG00000142698,Bruggeman2018_GC;CTexploreR_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.819,0.819,1.0,1.0,ENST00000373374,protein_coding,True,True,True,True,True,True,True,19.0,False,19.0,0.0,0.0,cerebral cortex,0.7,0,0.7,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZC3H11B,ZC3HDC11B,,cancer-testis antigen,ENSG00000215817,CTexploreR_CT;Loriot2025_S1,no data,no data,no data,True,False,no data,0.5052,0.5052,1.0,1.0,ENST00000651890,protein_coding,True,True,True,True,True,True,True,4.8,False,4.8,0.1,0.0,heart muscle,0.3,0,0.2,0.3,0.1,0.2,0.1,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
WDR64,,,cancer-testis antigen,ENSG00000162843,CTexploreR_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.8966,0.8966,1.0,1.0,ENST00000437684,protein_coding,True,True,True,True,True,True,True,2.3,False,2.3,0.1,0.2,adrenal gland,0.1,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
POTEF,A26C1B;POTE2alpha;POTEACTIN,,cancer-testis antigen,ENSG00000196604,CTexploreR_CT;Loriot2025_S1;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,no data,no data,no data,True,False,no data,0.7826,0.7826,1.0,1.0,ENST00000409914,protein_coding,True,True,True,True,True,True,True,1.7,True,1.7,0.0,0.1,skeletal muscle,0.2,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
COX7B2,,,cancer-testis antigen,ENSG00000170516,CTexploreR_CT;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9976,0.9976,1.0,1.0,ENST00000355591,protein_coding,True,True,True,True,True,True,True,83.4,False,83.4,0.0,1.1,adipose tissue,0.1,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,REPRODUCTIVE,STRICT,REPRODUCTIVE,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RBM46,CT68,,cancer-testis antigen,ENSG00000151962,CTexploreR_CT;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9539,0.9574,1.0,1.0,ENST00000281722,protein_coding,True,True,True,True,True,True,True,26.8,False,26.8,0.1,0.0,thyroid gland,0.4,0,0.1,0.0,0.0,0.1,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TRIML2,SPRYD6,,cancer-testis antigen,ENSG00000179046,Bruggeman2018_GC;CTexploreR_CT;Chang2019_TGCT;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.8767,0.8767,1.0,1.0,ENST00000682553,protein_coding,True,True,True,True,True,True,True,3.9,False,2.5,0.0,3.9,basal ganglia,0.4,0,0.4,0.0,0.1,0.0,0.0,NO_DATA,,,,REPRODUCTIVE,STRICT,REPRODUCTIVE,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RFPL4B,RNF211,,cancer-testis antigen,ENSG00000251258,CTexploreR_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.8636,0.8636,1.0,1.0,ENST00000441065,protein_coding,True,True,True,True,True,True,True,1.6,True,1.6,0.0,0.3,kidney,0.3,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZNF722,ZNF722P,,cancer-testis antigen,ENSG00000241149,CTexploreR_CT;Gong2021_reproductive_PC;Loriot2025_S1,no data,no data,no data,True,False,no data,0.9444,0.9444,1.0,1.0,ENST00000330020,protein_coding,True,True,True,True,True,True,True,1.7,True,1.7,0.0,0.0,bone marrow,0.1,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DCAF4L2,WDR21C,,cancer-testis antigen,ENSG00000176566,Bruggeman2018_GC;CTexploreR_CT;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Jamin2021_core;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Uncertain,True,False,testis,1.0,1.0,1.0,1.0,ENST00000319675,protein_coding,True,True,True,True,True,True,True,20.7,False,20.7,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
