cancer_code,n_samples,Ensembl_Gene_ID,Symbol,n_gt25,pct_gt25,n_gt50,pct_gt50,n_p90,pct_p90,n_p95,pct_p95
LUSC,498,ENSG00000236424,TSPY10,9,1.81,8,1.61,9,1.81,9,1.81
LUSC,498,ENSG00000168757,TSPY2,8,1.61,6,1.2,10,2.01,6,1.2
LUSC,498,ENSG00000155495,MAGEC1,7,1.41,1,0.2,9,1.81,0,0.0
LUSC,498,ENSG00000117148,ACTL8,6,1.2,2,0.4,8,1.61,3,0.6
LUSC,498,ENSG00000158639,PAGE5,6,1.2,5,1.0,6,1.2,5,1.0
LUSC,498,ENSG00000170965,PLAC1,6,1.2,0,0.0,19,3.82,0,0.0
LUSC,498,ENSG00000188120,DAZ1,5,1.0,3,0.6,5,1.0,3,0.6
LUSC,498,ENSG00000198573,SPANXC,5,1.0,1,0.2,6,1.2,3,0.6
LUSC,498,ENSG00000241476,SSX2/SSX2B,5,1.0,2,0.4,6,1.2,3,0.6
LUSC,498,ENSG00000006047,YBX2,4,0.8,0,0.0,14,2.81,0,0.0
LUSC,498,ENSG00000068985,PAGE1,4,0.8,2,0.4,4,0.8,2,0.4
LUSC,498,ENSG00000228927,TSPY3,4,0.8,1,0.2,4,0.8,1,0.2
LUSC,498,ENSG00000233056,ERVH48-1,4,0.8,0,0.0,6,1.2,1,0.2
LUSC,498,ENSG00000126752,SSX1,3,0.6,0,0.0,3,0.6,1,0.2
LUSC,498,ENSG00000171402,XAGE3,3,0.6,1,0.2,3,0.6,1,0.2
LUSC,498,ENSG00000268009,SSX4/SSX4B,3,0.6,1,0.2,5,1.0,1,0.2
LUSC,498,ENSG00000129862,VCY/VCY1B,2,0.4,1,0.2,2,0.4,1,0.2
LUSC,498,ENSG00000143452,HORMAD1,2,0.4,1,0.2,12,2.41,1,0.2
LUSC,498,ENSG00000156009,MAGEA8,2,0.4,0,0.0,3,0.6,0,0.0
LUSC,498,ENSG00000187191,DAZ3,2,0.4,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000189052,CGB5/8,2,0.4,1,0.2,3,0.6,1,0.2
LUSC,498,ENSG00000196406,SPANXD,2,0.4,2,0.4,4,0.8,2,0.4
LUSC,498,ENSG00000204941,PSG5,2,0.4,2,0.4,3,0.6,2,0.4
LUSC,498,ENSG00000214107,MAGEB1,2,0.4,1,0.2,2,0.4,1,0.2
LUSC,498,ENSG00000215113,CXorf49/CXorf49B,2,0.4,0,0.0,6,1.2,0,0.0
LUSC,498,ENSG00000234414,RBMY1A1,2,0.4,0,0.0,3,0.6,0,0.0
LUSC,498,ENSG00000123576,ESX1,1,0.2,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000131126,TEX101,1,0.2,1,0.2,2,0.4,1,0.2
LUSC,498,ENSG00000155622,XAGE2,1,0.2,1,0.2,4,0.8,1,0.2
LUSC,498,ENSG00000163530,DPPA2,1,0.2,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000165583,SSX5,1,0.2,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000169059,VCX3A,1,0.2,0,0.0,3,0.6,0,0.0
LUSC,498,ENSG00000169551,CT55,1,0.2,0,0.0,2,0.4,0,0.0
LUSC,498,ENSG00000170848,PSG6,1,0.2,1,0.2,1,0.2,1,0.2
LUSC,498,ENSG00000171405,XAGE5,1,0.2,0,0.0,2,0.4,0,0.0
LUSC,498,ENSG00000174898,CATSPERD,1,0.2,0,0.0,2,0.4,1,0.2
LUSC,498,ENSG00000179046,TRIML2,1,0.2,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000183434,TFDP3,1,0.2,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000187772,LIN28B,1,0.2,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000189023,MAGEB16,1,0.2,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000229549,TSPY8,1,0.2,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000231924,PSG1,1,0.2,1,0.2,1,0.2,1,0.2
LUSC,498,ENSG00000242221,PSG2,1,0.2,1,0.2,1,0.2,1,0.2
LUSC,498,ENSG00000243130,PSG11,1,0.2,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000268964,ERVV-2,1,0.2,0,0.0,2,0.4,0,0.0
LUSC,498,ENSG00000104755,ADAM2,0,0.0,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000126467,TSKS,0,0.0,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000156269,NAA11,0,0.0,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000162039,MEIOB,0,0.0,0,0.0,4,0.8,0,0.0
LUSC,498,ENSG00000166049,PASD1,0,0.0,0,0.0,3,0.6,0,0.0
LUSC,498,ENSG00000176566,DCAF4L2,0,0.0,0,0.0,3,0.6,0,0.0
LUSC,498,ENSG00000182583,VCX,0,0.0,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000184507,NUTM1,0,0.0,0,0.0,1,0.2,0,0.0
LUSC,498,ENSG00000205642,VCX3B,0,0.0,0,0.0,1,0.2,0,0.0
MBL,125,ENSG00000185686,PRAME,34,27.2,21,16.8,55,44.0,38,30.4
MBL,125,ENSG00000197172,MAGEA6,5,4.0,2,1.6,9,7.2,3,2.4
MBL,125,ENSG00000221867,MAGEA3,4,3.2,2,1.6,8,6.4,6,4.8
MBL,125,ENSG00000213401,MAGEA12,3,2.4,1,0.8,5,4.0,0,0.0
MBL,125,ENSG00000161860,SYCE2,2,1.6,0,0.0,3,2.4,0,0.0
MBL,125,ENSG00000183305,MAGEA2/MAGEA2B,2,1.6,1,0.8,8,6.4,1,0.8
MBL,125,ENSG00000184033,CTAG1A/B,2,1.6,1,0.8,4,3.2,4,3.2
MBL,125,ENSG00000204379,XAGE1A/B,2,1.6,2,1.6,2,1.6,2,1.6
MBL,125,ENSG00000268009,SSX4/SSX4B,2,1.6,2,1.6,5,4.0,3,2.4
MBL,125,ENSG00000006047,YBX2,1,0.8,0,0.0,1,0.8,1,0.8
MBL,125,ENSG00000046774,MAGEC2,1,0.8,0,0.0,0,0.0,0,0.0
MBL,125,ENSG00000123584,MAGEA9/MAGEA9B,1,0.8,0,0.0,5,4.0,0,0.0
MBL,125,ENSG00000124260,MAGEA10,1,0.8,0,0.0,2,1.6,1,0.8
MBL,125,ENSG00000126752,SSX1,1,0.8,0,0.0,1,0.8,0,0.0
MBL,125,ENSG00000147381,MAGEA4,1,0.8,1,0.8,1,0.8,1,0.8
MBL,125,ENSG00000198765,SYCP1,1,0.8,0,0.0,6,4.8,0,0.0
MBL,125,ENSG00000121101,TEX14,0,0.0,0,0.0,1,0.8,0,0.0
MBL,125,ENSG00000124092,CTCFL,0,0.0,0,0.0,1,0.8,1,0.8
MBL,125,ENSG00000141096,DPEP3,0,0.0,0,0.0,1,0.8,1,0.8
MBL,125,ENSG00000153779,TGIF2LX,0,0.0,0,0.0,1,0.8,0,0.0
MBL,125,ENSG00000162039,MEIOB,0,0.0,0,0.0,1,0.8,0,0.0
MBL,125,ENSG00000169059,VCX3A,0,0.0,0,0.0,1,0.8,0,0.0
MBL,125,ENSG00000187772,LIN28B,0,0.0,0,0.0,1,0.8,0,0.0
MBL,125,ENSG00000238269,PAGE2B,0,0.0,0,0.0,1,0.8,0,0.0
MESO,87,ENSG00000198759,EGFL6,7,8.05,2,2.3,10,11.49,3,3.45
MESO,87,ENSG00000215113,CXorf49/CXorf49B,7,8.05,2,2.3,17,19.54,3,3.45
MESO,87,ENSG00000227234,SPANXB1,6,6.9,1,1.15,12,13.79,2,2.3
MESO,87,ENSG00000155622,XAGE2,3,3.45,2,2.3,4,4.6,2,2.3
MESO,87,ENSG00000185686,PRAME,3,3.45,2,2.3,5,5.75,2,2.3
MESO,87,ENSG00000204379,XAGE1A/B,3,3.45,2,2.3,3,3.45,2,2.3
MESO,87,ENSG00000204941,PSG5,3,3.45,2,2.3,3,3.45,2,2.3
MESO,87,ENSG00000189064,GAGE2A,2,2.3,2,2.3,2,2.3,2,2.3
MESO,87,ENSG00000205777,GAGE1,2,2.3,0,0.0,3,3.45,0,0.0
MESO,87,ENSG00000216649,GAGE12C/D/E,2,2.3,1,1.15,3,3.45,1,1.15
MESO,87,ENSG00000006047,YBX2,1,1.15,0,0.0,1,1.15,1,1.15
MESO,87,ENSG00000007350,TKTL1,1,1.15,1,1.15,1,1.15,1,1.15
MESO,87,ENSG00000099399,MAGEB2,1,1.15,1,1.15,1,1.15,1,1.15
MESO,87,ENSG00000166049,PASD1,1,1.15,1,1.15,1,1.15,1,1.15
MESO,87,ENSG00000170965,PLAC1,1,1.15,0,0.0,1,1.15,0,0.0
MESO,87,ENSG00000179046,TRIML2,1,1.15,0,0.0,1,1.15,0,0.0
MESO,87,ENSG00000197172,MAGEA6,1,1.15,1,1.15,1,1.15,1,1.15
MESO,87,ENSG00000198681,MAGEA1,1,1.15,0,0.0,1,1.15,0,0.0
MESO,87,ENSG00000212710,CTAGE1,1,1.15,0,0.0,2,2.3,0,0.0
MESO,87,ENSG00000221867,MAGEA3,1,1.15,0,0.0,1,1.15,0,0.0
MESO,87,ENSG00000224902,GAGE12H,1,1.15,1,1.15,1,1.15,1,1.15
MESO,87,ENSG00000168757,TSPY2,0,0.0,0,0.0,1,1.15,0,0.0
MESO,87,ENSG00000189252,SPANXN3,0,0.0,0,0.0,1,1.15,0,0.0
MESO,87,ENSG00000198021,SPANXA1/2,0,0.0,0,0.0,1,1.15,0,0.0
NUTM,4,ENSG00000184507,NUTM1,4,100.0,3,75.0,1,25.0,1,25.0
NUTM,4,ENSG00000010318,PHF7,3,75.0,1,25.0,0,0.0,0,0.0
NUTM,4,ENSG00000118491,ZC2HC1B,3,75.0,1,25.0,0,0.0,0,0.0
NUTM,4,ENSG00000139351,SYCP3,3,75.0,1,25.0,0,0.0,0,0.0
NUTM,4,ENSG00000143452,HORMAD1,3,75.0,3,75.0,0,0.0,0,0.0
NUTM,4,ENSG00000152430,BOLL,3,75.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000184361,SPATA32,3,75.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000198759,EGFL6,3,75.0,3,75.0,0,0.0,0,0.0
NUTM,4,ENSG00000205642,VCX3B,3,75.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000271321,CTAGE6,3,75.0,1,25.0,0,0.0,0,0.0
NUTM,4,ENSG00000121101,TEX14,2,50.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000161860,SYCE2,2,50.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000177294,FBXO39,2,50.0,1,25.0,0,0.0,0,0.0
NUTM,4,ENSG00000186451,SPATA12,2,50.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000205359,SLCO6A1,2,50.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000215529,EFCAB8,2,50.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000224089,CT47A1/2/3/4/5/6/7/8/9/10/11/12,2,50.0,1,25.0,0,0.0,0,0.0
NUTM,4,ENSG00000235631,RNF148,2,50.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000006047,YBX2,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000042813,ZPBP,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000077935,SMC1B,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000104804,TULP2,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000131126,TEX101,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000141437,SLC25A52,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000143006,DMRTB1,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000159289,GOLGA6A,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000159708,LRRC36,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000170848,PSG6,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000177947,ODF3,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000178021,TSPYL6,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000179046,TRIML2,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000182583,VCX,1,25.0,1,25.0,0,0.0,0,0.0
NUTM,4,ENSG00000185686,PRAME,1,25.0,1,25.0,0,0.0,0,0.0
NUTM,4,ENSG00000186118,TEX38,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000196862,RGPD4,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000198870,STKLD1,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000204941,PSG5,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000231924,PSG1,1,25.0,0,0.0,0,0.0,0,0.0
NUTM,4,ENSG00000236761,CTAGE9,1,25.0,0,0.0,0,0.0,0,0.0
OV,426,ENSG00000185686,PRAME,298,69.95,191,44.84,350,82.16,245,57.51
OV,426,ENSG00000141096,DPEP3,70,16.43,50,11.74,78,18.31,59,13.85
OV,426,ENSG00000124092,CTCFL,67,15.73,23,5.4,117,27.46,36,8.45
OV,426,ENSG00000198759,EGFL6,51,11.97,7,1.64,122,28.64,16,3.76
OV,426,ENSG00000147381,MAGEA4,39,9.15,19,4.46,62,14.55,29,6.81
OV,426,ENSG00000007350,TKTL1,33,7.75,18,4.23,45,10.56,24,5.63
OV,426,ENSG00000234068,PAGE2,33,7.75,28,6.57,35,8.22,30,7.04
OV,426,ENSG00000184033,CTAG1A/B,31,7.28,29,6.81,38,8.92,30,7.04
OV,426,ENSG00000269586,CT45A10,29,6.81,8,1.88,49,11.5,16,3.76
OV,426,ENSG00000268009,SSX4/SSX4B,27,6.34,16,3.76,34,7.98,17,3.99
OV,426,ENSG00000189064,GAGE2A,24,5.63,17,3.99,26,6.1,19,4.46
OV,426,ENSG00000205777,GAGE1,24,5.63,20,4.69,27,6.34,23,5.4
OV,426,ENSG00000155622,XAGE2,20,4.69,6,1.41,38,8.92,14,3.29
OV,426,ENSG00000274274,GAGE13,20,4.69,12,2.82,22,5.16,17,3.99
OV,426,ENSG00000123584,MAGEA9/MAGEA9B,19,4.46,5,1.17,32,7.51,11,2.58
OV,426,ENSG00000006047,YBX2,18,4.23,4,0.94,49,11.5,9,2.11
OV,426,ENSG00000215113,CXorf49/CXorf49B,18,4.23,6,1.41,25,5.87,10,2.35
OV,426,ENSG00000046774,MAGEC2,16,3.76,6,1.41,20,4.69,11,2.58
OV,426,ENSG00000204379,XAGE1A/B,14,3.29,9,2.11,16,3.76,11,2.58
OV,426,ENSG00000238269,PAGE2B,11,2.58,7,1.64,15,3.52,8,1.88
OV,426,ENSG00000170516,COX7B2,9,2.11,2,0.47,10,2.35,6,1.41
OV,426,ENSG00000117148,ACTL8,8,1.88,3,0.7,11,2.58,5,1.17
OV,426,ENSG00000068985,PAGE1,7,1.64,3,0.7,8,1.88,6,1.41
OV,426,ENSG00000170965,PLAC1,7,1.64,0,0.0,15,3.52,1,0.23
OV,426,ENSG00000224659,GAGE12J,6,1.41,4,0.94,6,1.41,5,1.17
OV,426,ENSG00000155495,MAGEC1,5,1.17,1,0.23,13,3.05,1,0.23
OV,426,ENSG00000197172,MAGEA6,5,1.17,0,0.0,6,1.41,0,0.0
OV,426,ENSG00000216649,GAGE12C/D/E,5,1.17,4,0.94,6,1.41,4,0.94
OV,426,ENSG00000124260,MAGEA10,4,0.94,0,0.0,6,1.41,0,0.0
OV,426,ENSG00000126752,SSX1,4,0.94,3,0.7,7,1.64,4,0.94
OV,426,ENSG00000158639,PAGE5,4,0.94,3,0.7,6,1.41,3,0.7
OV,426,ENSG00000198681,MAGEA1,4,0.94,2,0.47,12,2.82,2,0.47
OV,426,ENSG00000224902,GAGE12H,4,0.94,3,0.7,5,1.17,4,0.94
OV,426,ENSG00000163530,DPPA2,3,0.7,2,0.47,3,0.7,3,0.7
OV,426,ENSG00000213401,MAGEA12,3,0.7,1,0.23,8,1.88,1,0.23
OV,426,ENSG00000221867,MAGEA3,3,0.7,0,0.0,5,1.17,0,0.0
OV,426,ENSG00000241476,SSX2/SSX2B,3,0.7,2,0.47,3,0.7,3,0.7
OV,426,ENSG00000092345,DAZL,2,0.47,0,0.0,2,0.47,1,0.23
OV,426,ENSG00000156009,MAGEA8,2,0.47,1,0.23,4,0.94,1,0.23
OV,426,ENSG00000161860,SYCE2,2,0.47,0,0.0,7,1.64,0,0.0
OV,426,ENSG00000165583,SSX5,2,0.47,1,0.23,2,0.47,1,0.23
OV,426,ENSG00000132446,FTHL17,1,0.23,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000142698,C1orf94,1,0.23,0,0.0,1,0.23,1,0.23
OV,426,ENSG00000153060,TEKT5,1,0.23,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000166049,PASD1,1,0.23,0,0.0,2,0.47,0,0.0
OV,426,ENSG00000166796,LDHC,1,0.23,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000169059,VCX3A,1,0.23,1,0.23,3,0.7,1,0.23
OV,426,ENSG00000169551,CT55,1,0.23,0,0.0,2,0.47,0,0.0
OV,426,ENSG00000174898,CATSPERD,1,0.23,0,0.0,3,0.7,1,0.23
OV,426,ENSG00000182583,VCX,1,0.23,0,0.0,2,0.47,0,0.0
OV,426,ENSG00000183305,MAGEA2/MAGEA2B,1,0.23,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000196406,SPANXD,1,0.23,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000099399,MAGEB2,0,0.0,0,0.0,2,0.47,0,0.0
OV,426,ENSG00000104901,DKKL1,0,0.0,0,0.0,2,0.47,0,0.0
OV,426,ENSG00000137090,DMRT1,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000141316,SPACA3,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000143452,HORMAD1,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000156269,NAA11,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000159708,LRRC36,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000162039,MEIOB,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000171402,XAGE3,0,0.0,0,0.0,5,1.17,0,0.0
OV,426,ENSG00000187772,LIN28B,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000203909,DPPA5,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000204019,CT83,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000205642,VCX3B,0,0.0,0,0.0,1,0.23,0,0.0
OV,426,ENSG00000268964,ERVV-2,0,0.0,0,0.0,1,0.23,0,0.0
PAAD,179,ENSG00000189052,CGB5/8,19,10.61,9,5.03,26,14.53,11,6.15
PAAD,179,ENSG00000188120,DAZ1,10,5.59,3,1.68,11,6.15,4,2.23
PAAD,179,ENSG00000215113,CXorf49/CXorf49B,3,1.68,1,0.56,6,3.35,1,0.56
PAAD,179,ENSG00000197172,MAGEA6,2,1.12,0,0.0,2,1.12,1,0.56
PAAD,179,ENSG00000117148,ACTL8,1,0.56,0,0.0,1,0.56,0,0.0
PAAD,179,ENSG00000147381,MAGEA4,1,0.56,0,0.0,1,0.56,0,0.0
PAAD,179,ENSG00000155622,XAGE2,1,0.56,1,0.56,1,0.56,1,0.56
PAAD,179,ENSG00000205777,GAGE1,1,0.56,1,0.56,1,0.56,1,0.56
PAAD,179,ENSG00000221867,MAGEA3,1,0.56,1,0.56,1,0.56,1,0.56
PAAD,179,ENSG00000238269,PAGE2B,1,0.56,0,0.0,1,0.56,1,0.56
PAAD,179,ENSG00000274274,GAGE13,1,0.56,0,0.0,1,0.56,1,0.56
PAAD,179,ENSG00000006047,YBX2,0,0.0,0,0.0,1,0.56,0,0.0
PAAD,179,ENSG00000124490,CRISP2,0,0.0,0,0.0,1,0.56,0,0.0
PAAD,179,ENSG00000141316,SPACA3,0,0.0,0,0.0,2,1.12,0,0.0
PAAD,179,ENSG00000166796,LDHC,0,0.0,0,0.0,1,0.56,0,0.0
PAAD,179,ENSG00000171405,XAGE5,0,0.0,0,0.0,1,0.56,0,0.0
PAAD,179,ENSG00000185686,PRAME,0,0.0,0,0.0,1,0.56,0,0.0
PAAD,179,ENSG00000198759,EGFL6,0,0.0,0,0.0,1,0.56,0,0.0
PAAD,179,ENSG00000204019,CT83,0,0.0,0,0.0,7,3.91,0,0.0
PAAD,179,ENSG00000227234,SPANXB1,0,0.0,0,0.0,1,0.56,0,0.0
PAAD,179,ENSG00000268009,SSX4/SSX4B,0,0.0,0,0.0,1,0.56,0,0.0
PCPG,182,ENSG00000184033,CTAG1A/B,3,1.65,3,1.65,3,1.65,3,1.65
PCPG,182,ENSG00000197172,MAGEA6,2,1.1,1,0.55,2,1.1,2,1.1
PCPG,182,ENSG00000123584,MAGEA9/MAGEA9B,1,0.55,1,0.55,1,0.55,1,0.55
PCPG,182,ENSG00000147381,MAGEA4,1,0.55,1,0.55,1,0.55,1,0.55
PCPG,182,ENSG00000158639,PAGE5,1,0.55,0,0.0,2,1.1,0,0.0
PCPG,182,ENSG00000185686,PRAME,1,0.55,0,0.0,1,0.55,0,0.0
PCPG,182,ENSG00000198759,EGFL6,1,0.55,0,0.0,1,0.55,0,0.0
PCPG,182,ENSG00000204379,XAGE1A/B,1,0.55,1,0.55,2,1.1,1,0.55
PCPG,182,ENSG00000221867,MAGEA3,1,0.55,0,0.0,1,0.55,1,0.55
PCPG,182,ENSG00000234068,PAGE2,1,0.55,1,0.55,1,0.55,1,0.55
PCPG,182,ENSG00000006047,YBX2,0,0.0,0,0.0,1,0.55,0,0.0
PCPG,182,ENSG00000046774,MAGEC2,0,0.0,0,0.0,1,0.55,0,0.0
PCPG,182,ENSG00000117148,ACTL8,0,0.0,0,0.0,3,1.65,0,0.0
PCPG,182,ENSG00000166049,PASD1,0,0.0,0,0.0,1,0.55,1,0.55
PCPG,182,ENSG00000189052,CGB5/8,0,0.0,0,0.0,1,0.55,0,0.0
PCPG,182,ENSG00000216649,GAGE12C/D/E,0,0.0,0,0.0,1,0.55,0,0.0
PRAD,496,ENSG00000233056,ERVH48-1,25,5.04,2,0.4,47,9.48,6,1.21
PRAD,496,ENSG00000204379,XAGE1A/B,14,2.82,12,2.42,16,3.23,13,2.62
PRAD,496,ENSG00000170516,COX7B2,7,1.41,2,0.4,10,2.02,3,0.6
PRAD,496,ENSG00000184033,CTAG1A/B,6,1.21,4,0.81,8,1.61,4,0.81
PRAD,496,ENSG00000095627,TDRD1,4,0.81,0,0.0,10,2.02,0,0.0
PRAD,496,ENSG00000104755,ADAM2,3,0.6,1,0.2,10,2.02,1,0.2
PRAD,496,ENSG00000185686,PRAME,2,0.4,0,0.0,3,0.6,0,0.0
PRAD,496,ENSG00000188120,DAZ1,2,0.4,0,0.0,2,0.4,1,0.2
PRAD,496,ENSG00000204019,CT83,2,0.4,0,0.0,2,0.4,1,0.2
PRAD,496,ENSG00000269586,CT45A10,2,0.4,1,0.2,2,0.4,1,0.2
PRAD,496,ENSG00000046774,MAGEC2,1,0.2,0,0.0,2,0.4,0,0.0
PRAD,496,ENSG00000145309,CABS1,1,0.2,0,0.0,1,0.2,0,0.0
PRAD,496,ENSG00000147381,MAGEA4,1,0.2,1,0.2,1,0.2,1,0.2
PRAD,496,ENSG00000156009,MAGEA8,1,0.2,0,0.0,1,0.2,0,0.0
PRAD,496,ENSG00000174898,CATSPERD,1,0.2,0,0.0,1,0.2,0,0.0
PRAD,496,ENSG00000197172,MAGEA6,1,0.2,0,0.0,3,0.6,0,0.0
PRAD,496,ENSG00000198681,MAGEA1,1,0.2,0,0.0,2,0.4,0,0.0
PRAD,496,ENSG00000205777,GAGE1,1,0.2,1,0.2,1,0.2,1,0.2
PRAD,496,ENSG00000213401,MAGEA12,1,0.2,0,0.0,2,0.4,0,0.0
PRAD,496,ENSG00000274274,GAGE13,1,0.2,1,0.2,1,0.2,1,0.2
PRAD,496,ENSG00000158639,PAGE5,0,0.0,0,0.0,1,0.2,0,0.0
PRAD,496,ENSG00000176988,FMR1NB,0,0.0,0,0.0,1,0.2,0,0.0
PRAD,496,ENSG00000183305,MAGEA2/MAGEA2B,0,0.0,0,0.0,2,0.4,0,0.0
PRAD,496,ENSG00000189064,GAGE2A,0,0.0,0,0.0,1,0.2,0,0.0
PRAD,496,ENSG00000198870,STKLD1,0,0.0,0,0.0,1,0.2,0,0.0
PRAD,496,ENSG00000221867,MAGEA3,0,0.0,0,0.0,3,0.6,0,0.0
PRAD,496,ENSG00000234068,PAGE2,0,0.0,0,0.0,1,0.2,0,0.0
RB,15,ENSG00000185686,PRAME,3,20.0,0,0.0,3,20.0,3,20.0
RB,15,ENSG00000198759,EGFL6,1,6.67,1,6.67,3,20.0,3,20.0
RB,15,ENSG00000121101,TEX14,0,0.0,0,0.0,1,6.67,0,0.0
SARC,992,ENSG00000185686,PRAME,286,28.83,227,22.88,305,30.75,243,24.5
SARC,992,ENSG00000204379,XAGE1A/B,198,19.96,170,17.14,207,20.87,172,17.34
SARC,992,ENSG00000221867,MAGEA3,134,13.51,63,6.35,157,15.83,85,8.57
SARC,992,ENSG00000197172,MAGEA6,127,12.8,53,5.34,144,14.52,66,6.65
SARC,992,ENSG00000158639,PAGE5,126,12.7,101,10.18,132,13.31,101,10.18
SARC,992,ENSG00000198759,EGFL6,118,11.9,75,7.56,136,13.71,81,8.17
SARC,992,ENSG00000238269,PAGE2B,101,10.18,81,8.17,107,10.79,88,8.87
SARC,992,ENSG00000126752,SSX1,92,9.27,53,5.34,102,10.28,59,5.95
SARC,992,ENSG00000184033,CTAG1A/B,91,9.17,75,7.56,95,9.58,77,7.76
SARC,992,ENSG00000234068,PAGE2,80,8.06,66,6.65,90,9.07,68,6.85
SARC,992,ENSG00000241476,SSX2/SSX2B,76,7.66,44,4.44,84,8.47,54,5.44
SARC,992,ENSG00000213401,MAGEA12,72,7.26,18,1.81,97,9.78,22,2.22
SARC,992,ENSG00000183305,MAGEA2/MAGEA2B,54,5.44,15,1.51,87,8.77,16,1.61
SARC,992,ENSG00000189064,GAGE2A,41,4.13,29,2.92,44,4.44,29,2.92
SARC,992,ENSG00000205777,GAGE1,40,4.03,29,2.92,44,4.44,30,3.02
SARC,992,ENSG00000123584,MAGEA9/MAGEA9B,38,3.83,18,1.81,47,4.74,22,2.22
SARC,992,ENSG00000227234,SPANXB1,33,3.33,18,1.81,42,4.23,20,2.02
SARC,992,ENSG00000188120,DAZ1,30,3.02,22,2.22,32,3.23,25,2.52
SARC,992,ENSG00000147381,MAGEA4,27,2.72,14,1.41,34,3.43,17,1.71
SARC,992,ENSG00000274274,GAGE13,26,2.62,14,1.41,31,3.12,16,1.61
SARC,992,ENSG00000046774,MAGEC2,25,2.52,9,0.91,30,3.02,14,1.41
SARC,992,ENSG00000099399,MAGEB2,24,2.42,12,1.21,30,3.02,14,1.41
SARC,992,ENSG00000198681,MAGEA1,24,2.42,6,0.6,33,3.33,6,0.6
SARC,992,ENSG00000198765,SYCP1,23,2.32,14,1.41,24,2.42,15,1.51
SARC,992,ENSG00000124260,MAGEA10,21,2.12,6,0.6,27,2.72,8,0.81
SARC,992,ENSG00000170965,PLAC1,18,1.81,4,0.4,21,2.12,5,0.5
SARC,992,ENSG00000121101,TEX14,16,1.61,5,0.5,29,2.92,11,1.11
SARC,992,ENSG00000169059,VCX3A,16,1.61,5,0.5,17,1.71,6,0.6
