Symbol,Ensembl_Gene_ID
RNU6-982P,ENSG00000252025
RNU6-983P,ENSG00000251813
RNU6-984P,ENSG00000200106
RNU6-985P,ENSG00000222114
RNU6-986P,ENSG00000200003
RNU6-987P,ENSG00000207490
RNU6-988P,ENSG00000253437
RNU6-989P,ENSG00000199626
RNU6-98P,ENSG00000206900
RNU6-990P,ENSG00000201255
RNU6-991P,ENSG00000251977
RNU6-992P,ENSG00000200213
RNU6-993P,ENSG00000252962
RNU6-994P,ENSG00000222439
RNU6-995P,ENSG00000212546
RNU6-996P,ENSG00000202308
RNU6-997P,ENSG00000207456
RNU6-998P,ENSG00000251703
RNU6-999P,ENSG00000251754
RNU6-99P,ENSG00000201591
RNU6ATAC,ENSG00000221676
RNU6ATAC10P,ENSG00000221562
RNU6ATAC11P,ENSG00000221468
RNU6ATAC12P,ENSG00000252351
RNU6ATAC13P,ENSG00000251961
RNU6ATAC14P,ENSG00000252027
RNU6ATAC15P,ENSG00000221206
RNU6ATAC16P,ENSG00000221518
RNU6ATAC17P,ENSG00000251883
RNU6ATAC18P,ENSG00000221340
RNU6ATAC19P,ENSG00000221023
RNU6ATAC20P,ENSG00000221363
RNU6ATAC21P,ENSG00000221583
RNU6ATAC22P,ENSG00000252603
RNU6ATAC23P,ENSG00000221375
RNU6ATAC24P,ENSG00000252620
RNU6ATAC25P,ENSG00000221725
RNU6ATAC26P,ENSG00000210841
RNU6ATAC27P,ENSG00000221216
RNU6ATAC28P,ENSG00000238561
RNU6ATAC29P,ENSG00000221015
RNU6ATAC2P,ENSG00000210678
RNU6ATAC30P,ENSG00000221114
RNU6ATAC31P,ENSG00000221440
RNU6ATAC32P,ENSG00000251835
RNU6ATAC33P,ENSG00000221574
RNU6ATAC34P,ENSG00000221806
RNU6ATAC35P,ENSG00000221571
RNU6ATAC36P,ENSG00000252684
RNU6ATAC37P,ENSG00000221255
RNU6ATAC38P,ENSG00000221046
RNU6ATAC39P,ENSG00000252118
RNU6ATAC3P,ENSG00000210709
RNU6ATAC40P,ENSG00000221507
RNU6ATAC41P,ENSG00000221527
RNU6ATAC42P,ENSG00000221564
RNU6ATAC4P,ENSG00000210181
RNU6ATAC5P,ENSG00000210839
RNU6ATAC6P,ENSG00000221059
RNU6ATAC7P,ENSG00000221038
RNU6ATAC8P,ENSG00000221387
RNU6ATAC9P,ENSG00000252019
RNU6V,ENSG00000206832
RNU7-1,ENSG00000238923
RNU7-1,ENSG00000272173
RNU7-102P,ENSG00000238808
RNU7-103P,ENSG00000238370
RNU7-104P,ENSG00000238542
RNU7-105P,ENSG00000251919
RNU7-106P,ENSG00000238842
RNU7-107P,ENSG00000238523
RNU7-10P,ENSG00000271841
RNU7-110P,ENSG00000252700
RNU7-111P,ENSG00000252645
RNU7-113P,ENSG00000238735
RNU7-115P,ENSG00000252242
RNU7-116P,ENSG00000252749
RNU7-119P,ENSG00000239119
RNU7-11P,ENSG00000252796
RNU7-120P,ENSG00000238302
RNU7-121P,ENSG00000252413
RNU7-123P,ENSG00000251720
RNU7-124P,ENSG00000251745
RNU7-125P,ENSG00000238964
RNU7-126P,ENSG00000238632
RNU7-127P,ENSG00000238812
RNU7-128P,ENSG00000253056
RNU7-129P,ENSG00000251937
RNU7-12P,ENSG00000251839
RNU7-130P,ENSG00000238441
RNU7-133P,ENSG00000238987
RNU7-134P,ENSG00000238447
RNU7-135P,ENSG00000251964
RNU7-136P,ENSG00000238427
RNU7-137P,ENSG00000252597
RNU7-138P,ENSG00000239053
RNU7-13P,ENSG00000252222
RNU7-140P,ENSG00000238364
RNU7-141P,ENSG00000238777
RNU7-143P,ENSG00000252590
RNU7-144P,ENSG00000238452
RNU7-147P,ENSG00000238698
RNU7-148P,ENSG00000238357
RNU7-149P,ENSG00000252548
RNU7-14P,ENSG00000238468
RNU7-151P,ENSG00000252739
RNU7-152P,ENSG00000238789
RNU7-153P,ENSG00000252264
RNU7-154P,ENSG00000252003
RNU7-155P,ENSG00000238759
RNU7-156P,ENSG00000253023
RNU7-157P,ENSG00000238431
RNU7-158P,ENSG00000252702
RNU7-159P,ENSG00000238562
RNU7-160P,ENSG00000252469
RNU7-161P,ENSG00000253098
RNU7-163P,ENSG00000238924
RNU7-164P,ENSG00000238730
RNU7-165P,ENSG00000238380
RNU7-167P,ENSG00000238584
RNU7-169P,ENSG00000238457
RNU7-170P,ENSG00000239082
RNU7-171P,ENSG00000238406
RNU7-172P,ENSG00000252934
RNU7-173P,ENSG00000238950
RNU7-174P,ENSG00000252057
RNU7-175P,ENSG00000251724
RNU7-176P,ENSG00000238962
RNU7-179P,ENSG00000252417
RNU7-180P,ENSG00000238374
RNU7-181P,ENSG00000253043
RNU7-182P,ENSG00000238788
RNU7-183P,ENSG00000252407
RNU7-185P,ENSG00000239102
RNU7-186P,ENSG00000238419
RNU7-187P,ENSG00000238998
RNU7-188P,ENSG00000252872
RNU7-18P,ENSG00000252174
RNU7-190P,ENSG00000239185
RNU7-192P,ENSG00000252275
RNU7-193P,ENSG00000252532
RNU7-194P,ENSG00000238721
RNU7-195P,ENSG00000239151
RNU7-196P,ENSG00000238913
RNU7-197P,ENSG00000239168
RNU7-19P,ENSG00000238959
RNU7-200P,ENSG00000251914
RNU7-20P,ENSG00000251712
RNU7-21P,ENSG00000238558
RNU7-22P,ENSG00000252482
RNU7-23P,ENSG00000239099
RNU7-24P,ENSG00000239081
RNU7-25P,ENSG00000252353
RNU7-26P,ENSG00000238610
RNU7-27P,ENSG00000238750
RNU7-28P,ENSG00000252568
RNU7-29P,ENSG00000252429
RNU7-29P,ENSG00000281679
RNU7-2P,ENSG00000251905
RNU7-30P,ENSG00000252644
RNU7-34P,ENSG00000238904
RNU7-35P,ENSG00000252983
RNU7-37P,ENSG00000251707
RNU7-38P,ENSG00000238446
RNU7-3P,ENSG00000252244
RNU7-40P,ENSG00000252206
RNU7-41P,ENSG00000251726
RNU7-43P,ENSG00000252363
RNU7-45P,ENSG00000238829
RNU7-46P,ENSG00000238830
RNU7-47P,ENSG00000251787
RNU7-48P,ENSG00000238386
RNU7-49P,ENSG00000251991
RNU7-4P,ENSG00000252770
RNU7-50P,ENSG00000238304
RNU7-51P,ENSG00000252369
RNU7-52P,ENSG00000251981
RNU7-53P,ENSG00000252514
RNU7-54P,ENSG00000238590
RNU7-55P,ENSG00000239078
RNU7-56P,ENSG00000238709
RNU7-57P,ENSG00000238365
RNU7-59P,ENSG00000238880
RNU7-60P,ENSG00000251747
RNU7-61P,ENSG00000251706
RNU7-62P,ENSG00000238653
RNU7-63P,ENSG00000238417
RNU7-65P,ENSG00000252457
RNU7-66P,ENSG00000238949
RNU7-67P,ENSG00000239115
RNU7-69P,ENSG00000252178
RNU7-6P,ENSG00000252654
RNU7-70P,ENSG00000252750
RNU7-71P,ENSG00000251868
RNU7-73P,ENSG00000239105
RNU7-74P,ENSG00000239010
RNU7-75P,ENSG00000251880
RNU7-77P,ENSG00000253054
RNU7-79P,ENSG00000251891
RNU7-7P,ENSG00000238606
RNU7-80P,ENSG00000238778
RNU7-81P,ENSG00000252507
RNU7-82P,ENSG00000238924
RNU7-84P,ENSG00000251892
RNU7-85P,ENSG00000238884
RNU7-87P,ENSG00000238500
RNU7-88P,ENSG00000239003
RNU7-8P,ENSG00000251767
RNU7-90P,ENSG00000238731
RNU7-92P,ENSG00000238785
RNU7-93P,ENSG00000238540
RNU7-94P,ENSG00000238609
RNU7-95P,ENSG00000239007
RNU7-96P,ENSG00000238719
RNU7-97P,ENSG00000238704
RNU7-99P,ENSG00000252080
RNU7-9P,ENSG00000238782
SNORA1,ENSG00000199405
SNORA1,ENSG00000201541
SNORA1,ENSG00000202059
SNORA1,ENSG00000206834
SNORA1,ENSG00000207407
SNORA10,ENSG00000206811
SNORA108,ENSG00000252284
SNORA10B,ENSG00000207187
SNORA11,ENSG00000221060
SNORA11,ENSG00000221164
SNORA11,ENSG00000221245
SNORA11,ENSG00000221398
SNORA11,ENSG00000221716
SNORA11,ENSG00000221750
SNORA11,ENSG00000261709
SNORA11,ENSG00000273614
SNORA11B,ENSG00000221102
SNORA11C,ENSG00000221459
SNORA11D,ENSG00000221475
SNORA11E,ENSG00000221705
SNORA11F,ENSG00000221164
SNORA11G,ENSG00000221750
SNORA12,ENSG00000212175
SNORA12,ENSG00000212342
SNORA12,ENSG00000212464
SNORA13,ENSG00000238363
SNORA14,ENSG00000251922
SNORA14A,ENSG00000201643
SNORA14B,ENSG00000207181
SNORA15,ENSG00000206785
SNORA15,ENSG00000207062
SNORA15,ENSG00000207168
SNORA15,ENSG00000251940
SNORA15B-1,ENSG00000207062
SNORA15B-2,ENSG00000206785
SNORA16,ENSG00000201467
SNORA16,ENSG00000212293
SNORA16A,ENSG00000274582
SNORA16A,ENSG00000280498
SNORA16B,ENSG00000201544
SNORA17,ENSG00000199815
SNORA17,ENSG00000202216
SNORA17,ENSG00000212461
SNORA17,ENSG00000212589
SNORA17,ENSG00000274998
SNORA17,ENSG00000276161
SNORA17,ENSG00000281808
SNORA17A,ENSG00000274998
SNORA17B,ENSG00000276161
SNORA17B,ENSG00000280496
SNORA18,ENSG00000200288
SNORA18,ENSG00000206592
SNORA18,ENSG00000206849
SNORA18,ENSG00000207145
SNORA18,ENSG00000252249
SNORA18,ENSG00000252425
SNORA18,ENSG00000252601
SNORA18,ENSG00000252719
SNORA18,ENSG00000273538
SNORA18,ENSG00000277995
SNORA19,ENSG00000207468
SNORA19,ENSG00000222588
SNORA19,ENSG00000251822
SNORA19,ENSG00000251974
SNORA1B,ENSG00000199405
SNORA2,ENSG00000199959
SNORA2,ENSG00000202343
SNORA2,ENSG00000206647
SNORA20,ENSG00000201660
SNORA20,ENSG00000206649
SNORA20,ENSG00000206947
SNORA20,ENSG00000207392
SNORA20,ENSG00000252689
SNORA20B,ENSG00000206947
SNORA21,ENSG00000199293
SNORA21,ENSG00000252699
SNORA21B,ENSG00000252699
SNORA22,ENSG00000199571
SNORA22,ENSG00000206603
SNORA22,ENSG00000206634
SNORA22,ENSG00000207344
SNORA22B,ENSG00000206603
SNORA22C,ENSG00000207344
SNORA23,ENSG00000201998
SNORA24,ENSG00000206903
SNORA24,ENSG00000207130
SNORA24,ENSG00000275994
SNORA24B,ENSG00000206903
SNORA25,ENSG00000199196
SNORA25,ENSG00000199392
SNORA25,ENSG00000200075
SNORA25,ENSG00000200536
SNORA25,ENSG00000200652
SNORA25,ENSG00000200991
SNORA25,ENSG00000201245
SNORA25,ENSG00000201701
SNORA25,ENSG00000201957
SNORA25,ENSG00000202377
SNORA25,ENSG00000207112
SNORA25,ENSG00000251735
SNORA25,ENSG00000251744
SNORA25,ENSG00000252011
SNORA25,ENSG00000252204
SNORA25,ENSG00000252290
SNORA25,ENSG00000252296
SNORA25,ENSG00000252550
SNORA25,ENSG00000252993
SNORA25,ENSG00000272237
SNORA25B,ENSG00000202377
SNORA26,ENSG00000212187
SNORA26,ENSG00000212224
SNORA26,ENSG00000212421
SNORA26,ENSG00000212490
SNORA26,ENSG00000212517
SNORA26,ENSG00000212558
SNORA26,ENSG00000212588
SNORA26,ENSG00000212590
SNORA26,ENSG00000212608
SNORA26,ENSG00000212624
SNORA26,ENSG00000252236
SNORA27,ENSG00000199474
SNORA27,ENSG00000200235
SNORA27,ENSG00000201807
SNORA27,ENSG00000207051
SNORA27,ENSG00000252459
SNORA28,ENSG00000272533
SNORA29,ENSG00000206910
SNORA2A,ENSG00000206612
SNORA2B,ENSG00000207313
SNORA2C,ENSG00000221491
SNORA3,ENSG00000221093
SNORA3,ENSG00000221148
SNORA3,ENSG00000221639
SNORA3,ENSG00000221719
SNORA3,ENSG00000251778
SNORA30,ENSG00000200063
SNORA30,ENSG00000202189
SNORA30,ENSG00000206755
SNORA30B,ENSG00000202189
SNORA31,ENSG00000199477
SNORA31,ENSG00000251802
SNORA31,ENSG00000251828
SNORA31,ENSG00000251838
SNORA31,ENSG00000251858
SNORA31,ENSG00000251999
SNORA31,ENSG00000252050
SNORA31,ENSG00000252096
SNORA31,ENSG00000252136
SNORA31,ENSG00000252238
SNORA31,ENSG00000252291
SNORA31,ENSG00000252337
SNORA31,ENSG00000252349
SNORA31,ENSG00000252433
SNORA31,ENSG00000252537
SNORA31,ENSG00000252580
SNORA31,ENSG00000252582
SNORA31,ENSG00000252762
SNORA31,ENSG00000252852
SNORA31,ENSG00000252888
SNORA31,ENSG00000252920
SNORA31,ENSG00000252989
SNORA31,ENSG00000253013
SNORA31,ENSG00000253028
SNORA31,ENSG00000253041
SNORA31,ENSG00000253051
SNORA31,ENSG00000253059
SNORA31,ENSG00000276714
SNORA31B,ENSG00000253051
SNORA32,ENSG00000201384
SNORA32,ENSG00000206776
SNORA32,ENSG00000206799
SNORA32,ENSG00000207503
SNORA32,ENSG00000280519
SNORA33,ENSG00000200534
SNORA33,ENSG00000201827
SNORA33,ENSG00000202283
SNORA33,ENSG00000252045
SNORA34,ENSG00000221491
SNORA35,ENSG00000208839
SNORA35,ENSG00000239182
SNORA35,ENSG00000271907
SNORA35B,ENSG00000271907
SNORA36,ENSG00000200294
SNORA36,ENSG00000206731
SNORA36A,ENSG00000206948
SNORA36B,ENSG00000222370
SNORA36C,ENSG00000207016
SNORA37,ENSG00000207233
SNORA38,ENSG00000200816
SNORA38,ENSG00000201042
SNORA38,ENSG00000263879
SNORA38,ENSG00000263994
SNORA38,ENSG00000264153
SNORA38,ENSG00000265754
SNORA38,ENSG00000266004
SNORA38,ENSG00000266847
SNORA38B,ENSG00000200394
SNORA3A,ENSG00000200983
SNORA3B,ENSG00000212607
SNORA3C,ENSG00000221719
SNORA4,ENSG00000201133
SNORA4,ENSG00000202183
SNORA4,ENSG00000202434
SNORA4,ENSG00000251730
SNORA4,ENSG00000263776
SNORA40,ENSG00000208308
SNORA40,ENSG00000210825
SNORA40,ENSG00000212134
SNORA40,ENSG00000212149
SNORA40,ENSG00000212266
SNORA40,ENSG00000212273
SNORA40,ENSG00000212363
SNORA40,ENSG00000212455
SNORA40,ENSG00000212579
SNORA40,ENSG00000212587
SNORA40,ENSG00000222966
SNORA40,ENSG00000251704
SNORA40,ENSG00000252049
SNORA40,ENSG00000252083
SNORA40,ENSG00000252138
SNORA40,ENSG00000252188
SNORA40,ENSG00000252352
SNORA40,ENSG00000252693
SNORA40,ENSG00000253047
SNORA40,ENSG00000253065
SNORA40,ENSG00000273499
SNORA40,ENSG00000274458
SNORA40B,ENSG00000208308
SNORA40C,ENSG00000212587
SNORA41,ENSG00000207406
SNORA41,ENSG00000207516
SNORA41B,ENSG00000207516
SNORA42,ENSG00000199787
SNORA42,ENSG00000200385
SNORA42,ENSG00000207217
SNORA42,ENSG00000207502
SNORA43,ENSG00000201733
SNORA43,ENSG00000252461
SNORA43,ENSG00000253049
SNORA43,ENSG00000276161
SNORA43,ENSG00000280496
SNORA43,ENSG00000280636
SNORA43,ENSG00000281863
SNORA44,ENSG00000252840
SNORA44,ENSG00000273544
SNORA45A,ENSG00000200983
SNORA45B,ENSG00000212607
SNORA46,ENSG00000207493
SNORA46,ENSG00000212371
SNORA47,ENSG00000238961
SNORA48,ENSG00000209582
SNORA48,ENSG00000212181
SNORA48,ENSG00000212214
SNORA48,ENSG00000212228
SNORA48,ENSG00000212383
SNORA48,ENSG00000212391
SNORA48,ENSG00000212445
SNORA48,ENSG00000212458
SNORA48,ENSG00000212604
SNORA48,ENSG00000212626
SNORA48,ENSG00000252228
SNORA48,ENSG00000252774
SNORA48,ENSG00000252824
SNORA48,ENSG00000263517
SNORA48,ENSG00000263589
SNORA48,ENSG00000263942
SNORA48,ENSG00000265138
SNORA48,ENSG00000265495
SNORA48,ENSG00000265602
SNORA48,ENSG00000265674
SNORA48B,ENSG00000212214
SNORA49,ENSG00000208892
SNORA5,ENSG00000207002
SNORA50,ENSG00000220986
SNORA50,ENSG00000281295
SNORA50,ENSG00000281311
SNORA50A,ENSG00000206952
SNORA50A,ENSG00000281910
SNORA50B,ENSG00000253007
SNORA50B,ENSG00000281295
SNORA50C,ENSG00000277887
SNORA50D,ENSG00000220986
SNORA50D,ENSG00000280894
SNORA51,ENSG00000200113
SNORA51,ENSG00000201465
SNORA51,ENSG00000201516
SNORA51,ENSG00000201863
SNORA51,ENSG00000206853
SNORA51,ENSG00000206878
SNORA51,ENSG00000206898
SNORA51,ENSG00000206961
SNORA51,ENSG00000207022
SNORA51,ENSG00000207147
SNORA51,ENSG00000207171
SNORA51,ENSG00000207177
SNORA51,ENSG00000271798
SNORA52,ENSG00000199785
SNORA53,ENSG00000212443
SNORA54,ENSG00000207008
SNORA54,ENSG00000273525
SNORA55,ENSG00000201457
SNORA56,ENSG00000206693
SNORA57,ENSG00000206597
SNORA57,ENSG00000212529
SNORA57,ENSG00000212567
SNORA57,ENSG00000223027
SNORA58,ENSG00000201003
SNORA58,ENSG00000201129
SNORA58,ENSG00000249020
SNORA58B,ENSG00000201129
SNORA59A,ENSG00000239149
SNORA59A,ENSG00000276660
SNORA59B,ENSG00000266079
SNORA59B,ENSG00000276660
SNORA5A,ENSG00000206838
SNORA5B,ENSG00000200656
SNORA5C,ENSG00000201772
SNORA6,ENSG00000206760
SNORA60,ENSG00000199266
SNORA61,ENSG00000278274
SNORA62,ENSG00000201157
SNORA62,ENSG00000201542
SNORA62,ENSG00000201980
SNORA62,ENSG00000202363
SNORA62,ENSG00000202374
SNORA62,ENSG00000252443
SNORA62,ENSG00000272015
SNORA63,ENSG00000199363
SNORA63,ENSG00000199473
SNORA63,ENSG00000199552
SNORA63,ENSG00000199633
SNORA63,ENSG00000200130
SNORA63,ENSG00000200320
SNORA63,ENSG00000200418
SNORA63,ENSG00000201229
SNORA63,ENSG00000201448
SNORA63,ENSG00000201791
SNORA63,ENSG00000202449
SNORA63,ENSG00000252102
SNORA63,ENSG00000252448
SNORA63B,ENSG00000200418
SNORA63C,ENSG00000201448
SNORA63D,ENSG00000201229
SNORA63E,ENSG00000199363
SNORA64,ENSG00000199470
SNORA64,ENSG00000199566
SNORA64,ENSG00000202517
SNORA64,ENSG00000207187
SNORA64,ENSG00000207405
SNORA64,ENSG00000252441
SNORA65,ENSG00000201302
SNORA66,ENSG00000207523
SNORA67,ENSG00000201619
SNORA67,ENSG00000207027
SNORA67,ENSG00000207094
SNORA67,ENSG00000207419
SNORA67,ENSG00000212338
SNORA67,ENSG00000212395
SNORA67,ENSG00000252473
SNORA67,ENSG00000264772
SNORA67,ENSG00000277985
SNORA68,ENSG00000201388
SNORA68,ENSG00000201407
SNORA68,ENSG00000207166
SNORA68,ENSG00000212565
SNORA68,ENSG00000251715
SNORA68,ENSG00000252458
SNORA68B,ENSG00000201388
SNORA69,ENSG00000206622
SNORA69,ENSG00000212206
SNORA7,ENSG00000200620
SNORA7,ENSG00000201316
SNORA7,ENSG00000206913
SNORA7,ENSG00000206976
SNORA7,ENSG00000222604
SNORA70,ENSG00000200237
SNORA70,ENSG00000201376
SNORA70,ENSG00000201945
SNORA70,ENSG00000202379
SNORA70,ENSG00000202389
SNORA70,ENSG00000206637
SNORA70,ENSG00000206661
SNORA70,ENSG00000206886
SNORA70,ENSG00000206909
SNORA70,ENSG00000206958
SNORA70,ENSG00000207098
SNORA70,ENSG00000207165
SNORA70,ENSG00000207244
SNORA70,ENSG00000207274
SNORA70,ENSG00000251796
SNORA70,ENSG00000251893
SNORA70,ENSG00000251925
SNORA70,ENSG00000252014
SNORA70,ENSG00000252133
SNORA70,ENSG00000252199
SNORA70,ENSG00000252258
SNORA70,ENSG00000252505
SNORA70,ENSG00000252526
SNORA70,ENSG00000252657
SNORA70,ENSG00000252724
SNORA70,ENSG00000252969
SNORA70,ENSG00000253027
SNORA70,ENSG00000253042
SNORA70,ENSG00000276094
SNORA70,ENSG00000278010
SNORA70B,ENSG00000206937
SNORA70C,ENSG00000207268
SNORA70D,ENSG00000263666
SNORA70E,ENSG00000207221
SNORA70F,ENSG00000206869
SNORA70G,ENSG00000206650
SNORA70H,ENSG00000206637
SNORA70I,ENSG00000207274
SNORA70J,ENSG00000206909
SNORA71,ENSG00000201393
SNORA71,ENSG00000201811
SNORA71,ENSG00000273718
SNORA71,ENSG00000277034
SNORA71A,ENSG00000225091
SNORA71B,ENSG00000235408
SNORA71C,ENSG00000201512
SNORA71D,ENSG00000200354
SNORA71E,ENSG00000274309
SNORA72,ENSG00000200355
SNORA72,ENSG00000201898
SNORA72,ENSG00000201944
SNORA72,ENSG00000206901
SNORA72,ENSG00000207067
SNORA72,ENSG00000207084
SNORA72,ENSG00000207249
SNORA72,ENSG00000245970
SNORA72,ENSG00000252158
SNORA73,ENSG00000199977
SNORA73,ENSG00000201816
SNORA73,ENSG00000222145
SNORA73,ENSG00000253090
SNORA73A,ENSG00000274266
SNORA73B,ENSG00000200087
SNORA74,ENSG00000223111
SNORA74,ENSG00000252129
SNORA74,ENSG00000252213
SNORA74,ENSG00000252305
SNORA74,ENSG00000252917
SNORA74,ENSG00000265733
SNORA74,ENSG00000272025
SNORA74A,ENSG00000200959
SNORA74B,ENSG00000212402
SNORA74C-1,ENSG00000265733
SNORA74C-2,ENSG00000223111
SNORA74C-2,ENSG00000288603
SNORA74D,ENSG00000252213
SNORA75,ENSG00000206780
SNORA75,ENSG00000206885
SNORA75,ENSG00000212432
SNORA75,ENSG00000212440
SNORA75,ENSG00000212533
SNORA75,ENSG00000212580
SNORA75,ENSG00000212593
SNORA75,ENSG00000212620
SNORA75B,ENSG00000206780
SNORA76,ENSG00000252122
SNORA76,ENSG00000252904
SNORA76,ENSG00000253007
SNORA76,ENSG00000280894
SNORA76A,ENSG00000206952
SNORA76A,ENSG00000281910
SNORA76C,ENSG00000266402
SNORA76C,ENSG00000277887
SNORA76C,ENSG00000281311
SNORA77,ENSG00000221083
SNORA77,ENSG00000221376
SNORA77,ENSG00000221498
SNORA77,ENSG00000221643
SNORA77,ENSG00000264346
SNORA77B,ENSG00000264346
SNORA78,ENSG00000273587
SNORA79,ENSG00000221303
SNORA79,ENSG00000222489
SNORA79B,ENSG00000222489
SNORA7A,ENSG00000207496
SNORA7B,ENSG00000207088
SNORA8,ENSG00000206977
SNORA8,ENSG00000207100
SNORA8,ENSG00000207304
SNORA8,ENSG00000207410
SNORA8,ENSG00000212586
SNORA80A,ENSG00000200792
SNORA80B,ENSG00000206633
SNORA80C,ENSG00000199787
SNORA80D,ENSG00000207217
SNORA80E,ENSG00000207475
SNORA81,ENSG00000221420
SNORA81,ENSG00000238390
SNORA81,ENSG00000252677
SNORA81,ENSG00000253092
SNORA84,ENSG00000239183
SNORA9,ENSG00000199282
SNORA9,ENSG00000202231
SNORA9,ENSG00000206897
SNORA9,ENSG00000252192
SNORA9,ENSG00000277184
SNORA9B,ENSG00000206897
SNORD10,ENSG00000238917
SNORD100,ENSG00000221500
SNORD101,ENSG00000206754
SNORD102,ENSG00000207500
SNORD104,ENSG00000199753
SNORD105,ENSG00000209645
SNORD105B,ENSG00000238531
SNORD107,ENSG00000276314
SNORD108,ENSG00000239014
SNORD109A,ENSG00000270246
SNORD109A,ENSG00000274640
SNORD109B,ENSG00000239169
SNORD109B,ENSG00000274640
SNORD11,ENSG00000238317
SNORD11,ENSG00000238819
SNORD110,ENSG00000221116
SNORD111,ENSG00000221066
SNORD111,ENSG00000252230
SNORD111B,ENSG00000221514
SNORD112,ENSG00000238966
SNORD112,ENSG00000252170
SNORD112,ENSG00000275662
SNORD113,ENSG00000200150
SNORD113,ENSG00000201036
SNORD113,ENSG00000201500
SNORD113,ENSG00000201710
SNORD113,ENSG00000222095
SNORD113,ENSG00000222185
SNORD113-1,ENSG00000202191
SNORD113-2,ENSG00000212384
SNORD113-3,ENSG00000201700
SNORD113-4,ENSG00000201672
SNORD113-5,ENSG00000272474
SNORD113-6,ENSG00000200215
SNORD113-7,ENSG00000200632
SNORD113-8,ENSG00000200367
SNORD113-9,ENSG00000201950
SNORD114-1,ENSG00000199575
SNORD114-10,ENSG00000200279
SNORD114-11,ENSG00000200608
SNORD114-12,ENSG00000202270
SNORD114-13,ENSG00000201247
SNORD114-14,ENSG00000199593
SNORD114-15,ENSG00000201557
SNORD114-16,ENSG00000199914
SNORD114-17,ENSG00000201569
SNORD114-18,ENSG00000202142
SNORD114-19,ENSG00000199942
SNORD114-2,ENSG00000200823
SNORD114-20,ENSG00000202048
SNORD114-21,ENSG00000272344
SNORD114-22,ENSG00000202293
SNORD114-23,ENSG00000200406
SNORD114-24,ENSG00000201899
SNORD114-25,ENSG00000200612
SNORD114-26,ENSG00000200413
SNORD114-27,ENSG00000200636
SNORD114-28,ENSG00000200480
SNORD114-29,ENSG00000201689
SNORD114-3,ENSG00000201839
SNORD114-30,ENSG00000201318
SNORD114-31,ENSG00000200089
SNORD114-4,ENSG00000200832
SNORD114-5,ENSG00000199798
SNORD114-6,ENSG00000201263
SNORD114-7,ENSG00000199390
SNORD114-9,ENSG00000201240
SNORD115,ENSG00000212411
SNORD115,ENSG00000212428
SNORD115-1,ENSG00000201831
SNORD115-10,ENSG00000201943
SNORD115-11,ENSG00000200486
SNORD115-12,ENSG00000199453
SNORD115-13,ENSG00000273835
SNORD115-14,ENSG00000199960
SNORD115-15,ENSG00000201679
SNORD115-16,ENSG00000200757
SNORD115-17,ENSG00000201482
SNORD115-18,ENSG00000200163
SNORD115-19,ENSG00000199968
SNORD115-2,ENSG00000199712
SNORD115-20,ENSG00000201969
SNORD115-21,ENSG00000199833
SNORD115-22,ENSG00000201326
SNORD115-23,ENSG00000201331
SNORD115-24,ENSG00000200398
SNORD115-25,ENSG00000199489
SNORD115-26,ENSG00000275524
SNORD115-27,ENSG00000201300
SNORD115-28,ENSG00000200801
SNORD115-29,ENSG00000199704
SNORD115-3,ENSG00000199970
SNORD115-30,ENSG00000200987
SNORD115-31,ENSG00000202188
SNORD115-32,ENSG00000200949
SNORD115-33,ENSG00000200593
SNORD115-34,ENSG00000199311
SNORD115-35,ENSG00000201992
SNORD115-36,ENSG00000202499
SNORD115-37,ENSG00000200638
SNORD115-38,ENSG00000201907
SNORD115-39,ENSG00000200564
SNORD115-4,ENSG00000200680
SNORD115-40,ENSG00000272460
SNORD115-41,ENSG00000200478
SNORD115-42,ENSG00000201143
SNORD115-43,ENSG00000202373
SNORD115-44,ENSG00000202261
SNORD115-45,ENSG00000212380
SNORD115-46,ENSG00000276844
SNORD115-47,ENSG00000212528
SNORD115-48,ENSG00000201634
SNORD115-5,ENSG00000200503
SNORD115-6,ENSG00000200812
SNORD115-7,ENSG00000278089
SNORD115-8,ENSG00000200726
SNORD115-9,ENSG00000199782
SNORD116,ENSG00000202498
SNORD116,ENSG00000212553
SNORD116,ENSG00000252985
SNORD116,ENSG00000277785
SNORD116,ENSG00000278123
SNORD116,ENSG00000278715
SNORD116-1,ENSG00000207063
SNORD116-10,ENSG00000200661
SNORD116-11,ENSG00000206609
SNORD116-12,ENSG00000207197
SNORD116-13,ENSG00000207137
SNORD116-14,ENSG00000206621
SNORD116-15,ENSG00000207174
SNORD116-16,ENSG00000207263
SNORD116-17,ENSG00000206656
SNORD116-18,ENSG00000206688
SNORD116-19,ENSG00000207460
SNORD116-2,ENSG00000207001
SNORD116-20,ENSG00000261069
SNORD116-20,ENSG00000278715
SNORD116-21,ENSG00000277785
SNORD116-22,ENSG00000275127
SNORD116-23,ENSG00000207375
SNORD116-24,ENSG00000207279
SNORD116-25,ENSG00000252326
SNORD116-26,ENSG00000251815
SNORD116-27,ENSG00000251896
SNORD116-28,ENSG00000278123
SNORD116-29,ENSG00000207245
SNORD116-3,ENSG00000207014
SNORD116-30,ENSG00000252277
SNORD116-4,ENSG00000275529
SNORD116-5,ENSG00000207191
SNORD116-6,ENSG00000207442
SNORD116-7,ENSG00000207133
