gene,rho,p,n,med_log10tpm
PLPPR3,-0.409080304182932,0.02755950184618899,29,0.02989853763555395
PTF1A,-0.4090651107631102,0.024795533284961823,30,0.0
SEC61B,-0.4084229566807051,0.025045097058667323,30,2.3327079306303253
LRRN1,-0.40820014001039373,0.02513217013599993,30,0.24172401441461377
PALM,-0.40820014001039373,0.02513217013599993,30,0.9314924519528566
ZNF239,-0.40797732334008235,0.0252194906448938,30,0.5792211117599739
ISLR2,-0.4075316899994597,0.02539487601103905,30,0.1855377107750574
ZDHHC22,-0.4074495161423045,0.02542732533566905,30,0.004278285979017485
SDHAF2,-0.40730887332914834,0.025482941896360377,30,1.6376196362146422
PTRHD1,-0.40730887332914834,0.025482941896360377,30,1.593692070086028
FGF9,-0.4069085048537699,0.025641810464772246,30,0.09931686411708804
NTSR2,-0.4069066801562782,0.025642536364004504,30,0.0
SMPX,-0.40687816187520376,0.025653883659030204,30,0.03298581294413482
SMOX,-0.40686323998852564,0.02565982264536276,30,1.1444057975790058
HSPA1L,-0.40686323998852564,0.02565982264536276,30,0.326408204233327
DENND2A,-0.40686323998852564,0.02565982264536276,30,0.5193707499452191
DEFB124,-0.40665514488183085,0.025742762708110094,30,0.0
DACH2,-0.4066439553211788,0.02574722870838179,30,0.007187055111797581
RRBP1,-0.40664042331821426,0.025748638540059137,30,2.095091204380456
LYRM4,-0.40664042331821426,0.025748638540059137,30,1.410307002800476
RDH14,-0.40641760664790294,0.025837705469709846,30,1.3305299984801828
RIMS1,-0.4062465369677949,0.025906258154635424,30,0.01669496095738683
NEO1,-0.40597197330728024,0.026016594501268815,30,1.3746124651045877
UNC50,-0.40574915663696887,0.026106417638087267,30,1.5836216543148618
CERS6-AS1,-0.4053793364128814,0.029135608748925273,29,1.1296891834095089
FBXO2,-0.4053035232963462,0.026286823744704722,30,0.9556373086343826
DIDO1,-0.4053035232963462,0.026286823744704722,30,1.3291339733461154
SHROOM1,-0.4053035232963462,0.026286823744704722,30,1.0069398524176398
TSPY26P,-0.4048858740435413,0.02935117192851883,29,0.43741647140294093
PTCHD3,-0.4048665791752407,0.026464699192814047,30,0.0
SNHG8,-0.40463914285887126,0.029459437555888642,29,2.1406306118002245
TSC22D4,-0.4046350732854121,0.02655934027423585,30,1.594904783989327
UFSP1,-0.4046350732854121,0.02655934027423585,30,0.5174934498232264
FAM210B,-0.4046350732854121,0.02655934027423585,30,1.5480000783053076
CRHR1,-0.4044301503117152,0.02664334438251715,30,0.01871266143767844
SPATA31C2,-0.4042446711051134,0.02963320431551262,29,0.0
CACNA1G-AS1,-0.4041502469562717,0.02967492163401793,29,0.0112472454851398
KLHL34,-0.4039750794908033,0.02683066712308207,30,0.007617082881256976
PCSK1N,-0.4039666232744781,0.02683415813259882,30,0.7280882048792352
BRSK2,-0.4039666232744781,0.02683415813259882,30,0.15829219836871955
RPS27P25,-0.4038174678270278,0.029822325751981116,29,0.0
PID1,-0.40352098993385543,0.027018655506348896,30,0.5122545806925621
IGSF23,-0.40326374431112333,0.027125628291132985,30,0.019347380456667847
C2orf50,-0.403158755750851,0.030115851414499496,29,0.05079219812190823
KRTAP5-2,-0.40267451712528046,0.027371953856297697,30,0.02563852941071234
FALEC,-0.4026652933815109,0.030337270802179576,29,0.047011484332846624
DHRS12,-0.40262972325261,0.02739075419936553,30,1.1373200111354764
DNER,-0.40262972325261,0.02739075419936553,30,0.17124709581648184
TMEM179,-0.4024516756658863,0.027465586278332156,30,0.03154091775596317
LTO1,-0.4022491643137244,0.03383529987273786,28,1.102663733512095
MPL,-0.40218408991198723,0.027578363904576936,30,0.017116724972598384
PCBP3,-0.40218408991198723,0.027578363904576936,30,0.33575283226054903
SLC7A10,-0.4021402408699742,0.027596880609754196,30,0.017649374995519856
SYT7,-0.40196127324167596,0.02767256068495749,30,0.7166515376173093
TRMT10B,-0.40167836864283074,0.030784065095941487,29,0.7726000941436005
ZNF32,-0.4015156399010532,0.027861740732342575,30,1.5535766553943762
SFRP4,-0.4015156399010532,0.027861740732342575,30,0.9273137189482659
DIO3OS,-0.4011849062734906,0.03100945115685467,29,0.2283215522590926
LCMT1,-0.40107000656043057,0.028051972942036298,30,1.5995472632986725
CA3,-0.40107000656043057,0.028051972942036298,30,0.19311454934547234
GNAZ,-0.4008471898901192,0.028147484927024142,30,0.4848621494392874
SULT4A1,-0.4008471898901192,0.028147484927024142,30,0.04266607476714196
ZNF408,-0.4006243732198078,0.028243261536633767,30,0.9996192225864353
CLUL1,-0.4006243732198078,0.028243261536633767,30,0.22689335764744828
RN7SKP30,-0.4005932052211681,0.03128146565042064,29,0.047966461085011375
MORC2-AS1,-0.40044471271948046,0.0313500321129942,29,0.09355930668657919
GABRG3,-0.4004263488353673,0.028328603832529702,30,0.005713157567763691
SUPT20HL1,-0.39976891647404655,0.03166361831646189,29,0.0
GNG13,-0.39960610650051814,0.028684341012588942,30,0.004802561845641056
CPLX4,-0.39952718631038897,0.028718759320529162,30,0.0
BACE2,-0.3995102898682511,0.028726132483650024,30,1.762504306754732
ASIC1,-0.39945778798080034,0.0318088396282001,29,0.3586869724485114
RMDN2-AS1,-0.39932470235472994,0.031871122400851,29,0.017075477663469174
SSR4,-0.3992874731979397,0.02882350796510077,30,2.6944696165476554
TMEM35A,-0.39921105679613034,0.03192438539681485,29,0.10388168178635461
AKAP7,-0.3990646565276284,0.028921151783416154,30,0.7383125210826922
PRR23D2,-0.39893989412577824,0.032051763581674345,29,0.0
GRIK3,-0.39888621231557947,0.028999544344303442,30,0.03187452340849128
KLC4,-0.3986190231870057,0.029117246559546235,30,1.3161630975548202
SORBS2,-0.39839620651669433,0.02921569858292434,30,1.18176163168823
IGSF8,-0.39839620651669433,0.02921569858292434,30,1.6216713790493273
FTCDNL1,-0.39822413205745016,0.03238996514181358,29,0.41031638381159646
HS6ST3,-0.3981709073468493,0.029315522510939808,30,0.01133489164257071
GPC5-AS1,-0.39808449688216146,0.03245627830121296,29,0.0
IGLL3P,-0.39808449688216146,0.03245627830121296,29,0.0
AQP8,-0.3979948464780027,0.029393723125385487,30,0.016417065619503592
LINC01359,-0.3979774008727801,0.032507212771153586,29,0.03707493574531706
PRR23D1,-0.3977842262230163,0.03259924913331172,29,0.0
AFDN-DT,-0.3975877902214727,0.036155671945234905,28,0.22616702750553527
GLYATL1P1,-0.39754347727831046,0.0327142462277548,29,0.0
PDIA2,-0.39750493983544893,0.029612216697381687,30,0.15897290303094594
ANKRD30B,-0.39743755690457416,0.029642371793534683,30,0.0
KCNS2,-0.39719009781610465,0.029753328407671316,30,0.008414563447169773
GJD4,-0.3971310075030536,0.029779873380594585,30,0.004334194679451512
PQBP1,-0.39705930649482624,0.029812109252325174,30,1.9197250126884342
COMMD7,-0.39705930649482624,0.029812109252325174,30,1.7644854761545175
BACE1-AS,-0.3969904761340999,0.03297963525456867,29,0.7144641354899985
TCEAL1,-0.39661367315420354,0.03001309651918382,30,1.219009381057647
ADPRHL1,-0.39661367315420354,0.03001309651918382,30,0.493159222948733
ADGRA3,-0.39649701376475976,0.033217915587113234,29,1.139620478321023
TSGA10,-0.39639085648389216,0.030114002011106693,30,0.7218686517573834
PRKAG2-AS1,-0.3962502825800898,0.0333375755076405,29,0.5130255888094333
CREB3,-0.39594522314326946,0.03031663939875708,30,1.587552680691565
RSL24D1P6,-0.3958055677406767,0.03355413171934385,29,0.11722753248016936
BEND7,-0.3957224064729581,0.030418372370496174,30,0.7984114291812104
SPAG16,-0.39527677313233545,0.030622669563026898,30,1.1791876516970365
ZNF418,-0.39527677313233545,0.030622669563026898,30,0.3913310505463937
JAKMIP3,-0.39500693282793475,0.030746916003328965,30,0.03018262747224985
PNLIP,-0.3948450422830228,0.03082165365763897,30,0.0
CTRB1,-0.3948450422830228,0.03082165365763897,30,0.0
NKILA,-0.3947698954720695,0.03406285636637997,29,0.2906557648424873
YIF1A,-0.39460832312140137,0.03093120156683342,30,1.9934526840541316
KRT39,-0.3945630429970574,0.030952192050597564,30,0.01007738745427612
COQ8A,-0.3940297019180594,0.03443023542177883,29,1.4079104134698568
PCAT18,-0.39402410660035625,0.034433024640646924,29,0.004592185888238031
PAK3,-0.393717056440156,0.0313464945427061,30,0.05408483079501626
OSER1,-0.3935362395487193,0.034676922925685236,29,1.4870772587287469
PTS,-0.3934942397698446,0.031451020856311296,30,1.4893302611836803
TLE1P1,-0.39328950836404925,0.03480079926380254,29,0.4193931132029584
EIF4EBP3,-0.3932714230995332,0.03155582948280338,30,1.4134811694781129
GRIK5,-0.3930486064292219,0.03166092096541813,30,0.14523283397730308
PPP1R35,-0.39282578975891064,0.0317662958477995,30,1.4937277421169954
ZNF34,-0.39282578975891064,0.0317662958477995,30,0.6665774025841189
CDH22,-0.39281734892874043,0.031770293279760595,30,0.016272004217204174
RNF150,-0.39260297308859926,0.0318719546739989,30,0.2786012886210756
MAGED2,-0.3923801564182879,0.03197789798847359,30,2.1100874451473053
OLFML3,-0.3923801564182879,0.03197789798847359,30,1.1954884091104556
HDAC5,-0.3921573397479765,0.03208412633608511,30,1.3878093944478391
KCNB1,-0.3921573397479765,0.03208412633608511,30,0.019958188318869044
BOC,-0.3919345230776652,0.03219064026209781,30,0.7693774221122267
RBP2,-0.3918704366677838,0.0322213286979557,30,0.019808511776533068
SLC52A3,-0.39180912125602896,0.03555155866059006,29,0.8293068826835672
HAND2-AS1,-0.3918065749894047,0.03555286109737403,29,0.05374244461307291
EXD3,-0.3917117064073538,0.03229744031217723,30,1.0095380814006965
TEKT5,-0.39148888973704243,0.03240452703238948,30,0.0739849798533391
LINC01198,-0.391431512052775,0.035745128511482156,29,0.0
MRGPRF,-0.3912660730667311,0.03251190096919838,30,0.5556204988934368
MPO,-0.3912660730667311,0.03251190096919838,30,0.03710555889925926
FAM221A,-0.39106892770201884,0.035931792991790466,29,0.874383872960164
ZBTB3,-0.3910432563964198,0.032619562669464974,30,0.6449477839133196
SEZ6,-0.3905976230557971,0.03283575154979159,30,0.017309891128353537
SETMAR,-0.3905976230557971,0.03283575154979159,30,1.0888012152565512
FXYD1,-0.3905976230557971,0.03283575154979159,30,0.7614445861952985
GRAMD1A,-0.3905976230557971,0.03283575154979159,30,1.7304452205530534
ZNF33B,-0.3905976230557971,0.03283575154979159,30,1.0586670744106834
PRSS8,-0.3905976230557971,0.03283575154979159,30,2.013961015911735
SLC16A8,-0.3905976230557971,0.03283575154979159,30,0.19564458502321697
GARNL3,-0.3905976230557971,0.03283575154979159,30,0.5558210239038204
RN7SL521P,-0.3903768130709168,0.03629028036488176,29,0.10327985800359128
WTIP,-0.3901519897151744,0.033053098056139776,30,0.810493354894825
WLS,-0.3901519897151744,0.033053098056139776,30,1.5934220095038283
KANK2,-0.38970635637455164,0.033271606577535,30,1.470458373763566
OTUD5,-0.38970635637455164,0.033271606577535,30,1.6221853138953757
RAB4A,-0.38970635637455164,0.033271606577535,30,1.5350880994472975
ZNF677,-0.38970635637455164,0.033271606577535,30,0.5474388449596866
CDNF,-0.3894835397042403,0.033381297967144154,30,0.3209205183858664
RN7SL221P,-0.38930561110476264,0.03685078032873792,29,0.0
CACNA2D2,-0.38926072303392895,0.03349128150920943,30,0.2298889220393857
WDR5B,-0.38926072303392895,0.03349128150920943,30,0.6559286909014336
SUMO1,-0.38926072303392895,0.03349128150920943,30,2.032252770259162
JPX,-0.3890950782246585,0.03696175335835014,29,1.3501393923537308
NAP1L3,-0.38903790636361757,0.033601557754096435,30,0.2056357202875833
PIN4,-0.38903790636361757,0.033601557754096435,30,1.400173851934376
DSCAM,-0.38901340372982013,0.03361370246502178,30,0.004734714183502905
RRAGB,-0.38881508969330625,0.03371212725255283,30,1.0651837763310152
CCDC121,-0.38881508969330625,0.03371212725255283,30,0.5197478527341298
KCNH2,-0.38881508969330625,0.03371212725255283,30,0.4146167239117178
HIF3A,-0.38881508969330625,0.03371212725255283,30,0.21153852076627322
FMN2,-0.3887652882911502,0.03373688061962039,30,0.06290373580285316
LTF,-0.3885922730229949,0.03382299055570651,30,0.5866643166051566
ZNF16,-0.38814663968237223,0.034045600782509004,30,0.8665518893667028
NPTXR,-0.38814663968237223,0.034045600782509004,30,0.4613672926032074
SEPHS1P1,-0.38812828678600897,0.03747480411701436,29,0.013180729601248544
COBL,-0.38770100634174953,0.03426939285107287,30,0.9085376266934427
PNKD,-0.38770100634174953,0.03426939285107287,30,1.9163532423337934
RASAL2-AS1,-0.38761469111663827,0.037749670532266126,29,0.1874705202613228
ADNP-AS1,-0.38761469111663827,0.037749670532266126,29,0.37328283514378535
NICN1,-0.38747818967143816,0.03438173345783094,30,0.8863040550771911
SORCS1,-0.3874277930332678,0.0344071838192739,30,0.023290601928758044
TRPC4AP,-0.3868097396605041,0.034720540209633666,30,1.653424974307596
PDZRN3-AS1,-0.386792298562055,0.0381931643417675,29,0.0
PIRT,-0.3866587858427201,0.03479742345939047,30,0.0
MKX,-0.38651851131920256,0.034868990646036185,30,0.09552190314726368
HAND2,-0.386423166296177,0.03491770283616015,30,0.15950982132135694
ZNF425,-0.38636410631988144,0.03494790436249093,30,0.33021524176357464
SPCS2,-0.38636410631988144,0.03494790436249093,30,2.2556040404625444
SORBS1,-0.38636410631988144,0.03494790436249093,30,0.8938229262222441
HSF2BP,-0.3861412896495701,0.035062035998947666,30,0.2481223840336909
SPMIP5,-0.3860516781987477,0.04244927253810141,28,0.026697173340138734
CYP4F23P,-0.3859848062607306,0.03863267688242317,29,0.0
NDP,-0.3859614076707171,0.035154394693895225,30,0.05208580780430665
MMEL1,-0.38591847297925874,0.0351764680827284,30,0.538424101496978
CST3,-0.38569565630894737,0.035291201169761394,30,2.7532149176683784
ACSS3,-0.385472839638636,0.03540623581633355,30,0.5122948884299174
NWD1,-0.3854215501464442,0.03543275804737543,30,0.06111103353957456
SEMA3B-AS1,-0.3853372473511132,0.03898805848590991,29,0.18437027480770357
SPATC1L,-0.38490064808526775,0.0392291390389086,29,1.0136880277579214
PEX2,-0.3848043896277019,0.03575315468149272,30,1.5951998220019725
OSER1-DT,-0.3847004618487767,0.043240142628097035,28,0.9232178598688924
RARA-AS1,-0.3844071857159277,0.03950305322882856,29,0.4893856482753597
MSI1,-0.3843587562870793,0.0359859519371908,30,0.33996214166782
SERHL2,-0.3843587562870793,0.0359859519371908,30,0.4323667087758274
SH3BP4,-0.38413593961676795,0.03610280764287566,30,1.3416894671351676
ENO4,-0.38413593961676795,0.03610280764287566,30,0.08951106432083622
BDNF-AS,-0.38391372334658763,0.03977849586897073,29,0.39239864701109656
LONRF2,-0.3839131229464566,0.03621996881200026,30,0.12394717366247607
PTPN5,-0.3839131229464566,0.03621996881200026,30,0.02966891616579235
LEMD1-AS1,-0.38376846447581425,0.039859869037989874,29,0.008378710276162975
LRRN4CL,-0.38369030627614525,0.03633743600365798,30,0.1814407655493559
HIPK4,-0.3834674896058339,0.03645520977728649,30,0.029786041891989704
RAI2,-0.3827990395948998,0.03681037618948232,30,0.6599457103017767
BRF2,-0.3827990395948998,0.03681037618948232,30,1.0602824857230935
ANXA3,-0.3827990395948998,0.03681037618948232,30,1.5097993112974737
ZNF836,-0.3825762229245884,0.036929381892174686,30,0.8508213963831996
TAFA5,-0.3825068740406582,0.04454894699052829,28,0.4949782514272719
LRRC14,-0.38213058958396573,0.03716832201177164,30,1.2301583561087206
ZNF420,-0.38213058958396573,0.03716832201177164,30,0.6851082585477153
DNAJB2,-0.38213058958396573,0.03716832201177164,30,1.8041395089793104
NECAB3,-0.38213058958396573,0.03716832201177164,30,1.2953556861473783
CARNS1,-0.38190777291365446,0.037288257551933865,30,0.12894894949203983
THEM6,-0.38169314268455723,0.04103705974643106,29,1.4259592591205776
BRK1,-0.3814621395730317,0.03752906240360751,30,2.1618062258075765
LINC00863,-0.3814464114998871,0.04117884134721816,29,0.3927453031926742
GALNT8,-0.3812393229027204,0.037649932840351834,30,0.0700652498951919
BUD13P1,-0.38122300332568015,0.04130755784367134,29,0.01875374223536672
CTNNA2,-0.38121797235617116,0.03766153119427541,30,0.019014524220061963
CMTR1,-0.38070621794587706,0.041606534707918835,29,1.307800408032507
TPTE2P5,-0.380459486761207,0.04174988447428656,29,0.14924901765455317
ZNF213-AS1,-0.380459486761207,0.04174988447428656,29,0.9606510222819706
CUTA,-0.38034805622147494,0.038136547802910675,30,2.4272436893880536
SCG3,-0.38016752972646844,0.038235724569606944,30,0.03505477493784877
ABCB5,-0.38016752972646844,0.038235724569606944,30,0.011546616222550769
TMEM42,-0.38012523955116356,0.03825898766698944,30,1.1461491395921486
BEX1,-0.38012523955116356,0.03825898766698944,30,0.13024339416806457
DPP10-AS1,-0.38005938952160523,0.04198317682748353,29,0.030499332888376775
RPSAP9,-0.37996602439186694,0.042037766408060985,29,0.2831761248278335
NKD1,-0.37990242288085224,0.038381743109375616,30,0.23040817010365253
LAMP5-AS1,-0.3797627240384616,0.04215682982934792,29,0.0
CAPN9,-0.3796796062105409,0.03850481469508757,30,0.1241293354636181
SPIN3,-0.3796796062105409,0.03850481469508757,30,0.5641366237994538
LINC00930,-0.3796686674708202,0.04221200525792426,29,0.043033190037357914
CALM2,-0.3794567895402296,0.038628202989456864,30,2.681183149366733
DIO3,-0.3794567895402296,0.038628202989456864,30,0.06996652219813511
NUDT10,-0.3794567895402296,0.038628202989456864,30,0.07883351381473822
ZSCAN18,-0.3792339728699182,0.03875190855812557,30,1.4023397249401552
RADIL,-0.3792339728699182,0.03875190855812557,30,0.2040907049690345
PCOTH,-0.37922583083785677,0.0424725564029381,29,0.47482210474374303
WBP1L,-0.37922583083785677,0.0424725564029381,29,1.3161463144596497
MYOZ1,-0.3787883395292955,0.03900027378247622,30,0.1601066409854584
TFPT,-0.37856552285898415,0.03912493457098299,30,1.3746809503971729
COX20,-0.37848563728384665,0.04291092467632219,29,1.7153488282455067
SPIN2B,-0.3783427061886728,0.03924991489943505,30,0.910044545564729
RIMBP2,-0.3781619565919208,0.03935153447532563,30,0.06264115202247028
TBL2,-0.3781198895183614,0.03937521533500431,30,1.4999612634992836
MOV10L1,-0.3781198895183614,0.03937521533500431,30,0.09317568111604094
FAM107A,-0.3781198895183614,0.03937521533500431,30,0.4876259242924741
ZNF135,-0.3781198895183614,0.03937521533500431,30,0.3631164017531488
ZXDB,-0.3778970728480501,0.03950083644516289,30,0.6343675547088049
IFT57,-0.3778970728480501,0.03950083644516289,30,1.469887420890571
PNLIPRP1,-0.37780819925001696,0.03955103179958015,30,0.0
MC2R,-0.37780819925001696,0.03955103179958015,30,0.0
NPIPB7,-0.3777454437298365,0.04335289123975625,29,0.03539771529101487
ZNF250,-0.37767425617773875,0.039626778797682075,30,0.8325818241554156
PSENEN,-0.37767425617773875,0.039626778797682075,30,2.102201337561616
